Year,Sexua,Trebetasun informatikoa,Adina,Lurraldea,Units,Value
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,,Ehunekoa,88.56
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,,Ehunekoa,85.71
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,,Ehunekoa,20.92
2019,2.0,,16tik 24ra,,Ehunekoa,97.88
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Araba/Álava,Ehunekoa,91.79
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Araba/Álava,Ehunekoa,89.77
2019,2.0,Kalkulu-orriak erabiltzea,16tik 24ra,Araba/Álava,Ehunekoa,70.26
2019,2.0,Programazio-lengoaia batean programatzea,16tik 24ra,Araba/Álava,Ehunekoa,7.88
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Araba/Álava,Ehunekoa,87.2
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Araba/Álava,Ehunekoa,83.47
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Araba/Álava,Ehunekoa,15.98
2019,2.0,,16tik 24ra,Araba/Álava,Ehunekoa,98.78
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Gipuzkoa,Ehunekoa,95.61
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Gipuzkoa,Ehunekoa,85.35
2019,2.0,Kalkulu-orriak erabiltzea,16tik 24ra,Gipuzkoa,Ehunekoa,73.9
2019,2.0,Programazio-lengoaia batean programatzea,16tik 24ra,Gipuzkoa,Ehunekoa,6.83
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Gipuzkoa,Ehunekoa,88.57
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Gipuzkoa,Ehunekoa,85.17
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Gipuzkoa,Ehunekoa,19.62
2019,2.0,,16tik 24ra,Gipuzkoa,Ehunekoa,98.73
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Bizkaia,Ehunekoa,92.96
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Bizkaia,Ehunekoa,90.71
2019,2.0,Kalkulu-orriak erabiltzea,16tik 24ra,Bizkaia,Ehunekoa,67.84
2019,2.0,Programazio-lengoaia batean programatzea,16tik 24ra,Bizkaia,Ehunekoa,10.67
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Bizkaia,Ehunekoa,88.98
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Bizkaia,Ehunekoa,86.82
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Bizkaia,Ehunekoa,23.45
2019,2.0,,16tik 24ra,Bizkaia,Ehunekoa,96.97
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,,Ehunekoa,48.51
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,,Ehunekoa,36.51
2019,2.0,Kalkulu-orriak erabiltzea,25tik 74ra,,Ehunekoa,36.14
2019,2.0,Programazio-lengoaia batean programatzea,25tik 74ra,,Ehunekoa,2.4
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,,Ehunekoa,45.79
2019,2.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,,Ehunekoa,46.69
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,,Ehunekoa,10.57
2019,2.0,,25tik 74ra,,Ehunekoa,60.78
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Araba/Álava,Ehunekoa,46.87
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Araba/Álava,Ehunekoa,37.25
2019,2.0,Kalkulu-orriak erabiltzea,25tik 74ra,Araba/Álava,Ehunekoa,36.59
2019,2.0,Programazio-lengoaia batean programatzea,25tik 74ra,Araba/Álava,Ehunekoa,2.46
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Araba/Álava,Ehunekoa,44.01
2019,2.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Araba/Álava,Ehunekoa,45.81
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Araba/Álava,Ehunekoa,7.88
2019,2.0,,25tik 74ra,Araba/Álava,Ehunekoa,62.2
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Gipuzkoa,Ehunekoa,48.54
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Gipuzkoa,Ehunekoa,37.87
2019,2.0,Kalkulu-orriak erabiltzea,25tik 74ra,Gipuzkoa,Ehunekoa,37.74
2019,2.0,Programazio-lengoaia batean programatzea,25tik 74ra,Gipuzkoa,Ehunekoa,2.21
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Gipuzkoa,Ehunekoa,45.68
2019,2.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Gipuzkoa,Ehunekoa,45.07
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Gipuzkoa,Ehunekoa,8.62
2019,2.0,,25tik 74ra,Gipuzkoa,Ehunekoa,59.31
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Bizkaia,Ehunekoa,48.95
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Bizkaia,Ehunekoa,35.49
2019,2.0,Kalkulu-orriak erabiltzea,25tik 74ra,Bizkaia,Ehunekoa,35.04
2019,2.0,Programazio-lengoaia batean programatzea,25tik 74ra,Bizkaia,Ehunekoa,2.51
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Bizkaia,Ehunekoa,46.36
2019,2.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Bizkaia,Ehunekoa,47.91
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Bizkaia,Ehunekoa,12.49
2019,2.0,,25tik 74ra,Bizkaia,Ehunekoa,61.28
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,,Ehunekoa,55.36
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,,Ehunekoa,45.0
2020,,Kalkulu-orriak erabiltzea,16tik 74ra,,Ehunekoa,41.11
2020,,Programazio-lengoaia batean programatzea,16tik 74ra,,Ehunekoa,5.69
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,,Ehunekoa,55.16
2020,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,,Ehunekoa,58.78
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,,Ehunekoa,28.44
2020,,,16tik 74ra,,Ehunekoa,69.83
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Araba/Álava,Ehunekoa,54.04
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Araba/Álava,Ehunekoa,43.03
2020,,Kalkulu-orriak erabiltzea,16tik 74ra,Araba/Álava,Ehunekoa,39.71
2020,,Programazio-lengoaia batean programatzea,16tik 74ra,Araba/Álava,Ehunekoa,5.73
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Araba/Álava,Ehunekoa,55.92
2020,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Araba/Álava,Ehunekoa,57.26
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Araba/Álava,Ehunekoa,26.81
2020,,,16tik 74ra,Araba/Álava,Ehunekoa,70.14
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Gipuzkoa,Ehunekoa,57.68
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Gipuzkoa,Ehunekoa,45.75
2020,,Kalkulu-orriak erabiltzea,16tik 74ra,Gipuzkoa,Ehunekoa,41.61
2020,,Programazio-lengoaia batean programatzea,16tik 74ra,Gipuzkoa,Ehunekoa,5.58
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Gipuzkoa,Ehunekoa,56.4
2020,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Gipuzkoa,Ehunekoa,60.23
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Gipuzkoa,Ehunekoa,30.07
2020,,,16tik 74ra,Gipuzkoa,Ehunekoa,70.18
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Bizkaia,Ehunekoa,54.32
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Bizkaia,Ehunekoa,45.11
2020,,Kalkulu-orriak erabiltzea,16tik 74ra,Bizkaia,Ehunekoa,41.21
2020,,Programazio-lengoaia batean programatzea,16tik 74ra,Bizkaia,Ehunekoa,5.74
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Bizkaia,Ehunekoa,54.17
2020,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Bizkaia,Ehunekoa,58.33
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Bizkaia,Ehunekoa,27.9
2020,,,16tik 74ra,Bizkaia,Ehunekoa,69.53
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,,Ehunekoa,86.56
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,,Ehunekoa,86.45
2020,,Kalkulu-orriak erabiltzea,16tik 24ra,,Ehunekoa,70.73
2020,,Programazio-lengoaia batean programatzea,16tik 24ra,,Ehunekoa,13.21
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,,Ehunekoa,84.6
2020,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,,Ehunekoa,87.51
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,,Ehunekoa,47.09
2020,,,16tik 24ra,,Ehunekoa,95.9
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Araba/Álava,Ehunekoa,80.63
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Araba/Álava,Ehunekoa,78.9
2020,,Kalkulu-orriak erabiltzea,16tik 24ra,Araba/Álava,Ehunekoa,68.93
2020,,Programazio-lengoaia batean programatzea,16tik 24ra,Araba/Álava,Ehunekoa,7.03
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Araba/Álava,Ehunekoa,86.93
2020,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Araba/Álava,Ehunekoa,92.37
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Araba/Álava,Ehunekoa,50.88
2020,,,16tik 24ra,Araba/Álava,Ehunekoa,98.43
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Gipuzkoa,Ehunekoa,94.1
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Gipuzkoa,Ehunekoa,89.58
2020,,Kalkulu-orriak erabiltzea,16tik 24ra,Gipuzkoa,Ehunekoa,74.4
2020,,Programazio-lengoaia batean programatzea,16tik 24ra,Gipuzkoa,Ehunekoa,11.7
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Gipuzkoa,Ehunekoa,84.57
2020,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Gipuzkoa,Ehunekoa,85.98
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Gipuzkoa,Ehunekoa,46.46
2020,,,16tik 24ra,Gipuzkoa,Ehunekoa,97.22
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Bizkaia,Ehunekoa,83.31
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Bizkaia,Ehunekoa,86.64
2020,,Kalkulu-orriak erabiltzea,16tik 24ra,Bizkaia,Ehunekoa,68.82
2020,,Programazio-lengoaia batean programatzea,16tik 24ra,Bizkaia,Ehunekoa,16.12
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Bizkaia,Ehunekoa,83.91
2020,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Bizkaia,Ehunekoa,87.06
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Bizkaia,Ehunekoa,46.35
2020,,,16tik 24ra,Bizkaia,Ehunekoa,94.24
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,,Ehunekoa,51.5
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,,Ehunekoa,39.86
2020,,Kalkulu-orriak erabiltzea,25tik 74ra,,Ehunekoa,37.44
2020,,Programazio-lengoaia batean programatzea,25tik 74ra,,Ehunekoa,4.76
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,,Ehunekoa,51.51
2020,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,,Ehunekoa,55.22
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,,Ehunekoa,26.13
2020,,,25tik 74ra,,Ehunekoa,66.6
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Araba/Álava,Ehunekoa,50.7
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Araba/Álava,Ehunekoa,38.53
2020,,Kalkulu-orriak erabiltzea,25tik 74ra,Araba/Álava,Ehunekoa,36.04
2020,,Programazio-lengoaia batean programatzea,25tik 74ra,Araba/Álava,Ehunekoa,5.57
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Araba/Álava,Ehunekoa,52.03
2020,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Araba/Álava,Ehunekoa,52.86
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Araba/Álava,Ehunekoa,23.79
2020,,,25tik 74ra,Araba/Álava,Ehunekoa,66.59
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Gipuzkoa,Ehunekoa,52.91
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Gipuzkoa,Ehunekoa,40.01
2020,,Kalkulu-orriak erabiltzea,25tik 74ra,Gipuzkoa,Ehunekoa,37.32
2020,,Programazio-lengoaia batean programatzea,25tik 74ra,Gipuzkoa,Ehunekoa,4.78
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Gipuzkoa,Ehunekoa,52.71
2020,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Gipuzkoa,Ehunekoa,56.86
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Gipuzkoa,Ehunekoa,27.92
2020,,,25tik 74ra,Gipuzkoa,Ehunekoa,66.64
2020,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Bizkaia,Ehunekoa,50.87
2020,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Bizkaia,Ehunekoa,40.16
2020,,Kalkulu-orriak erabiltzea,25tik 74ra,Bizkaia,Ehunekoa,37.91
2020,,Programazio-lengoaia batean programatzea,25tik 74ra,Bizkaia,Ehunekoa,4.51
2020,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Bizkaia,Ehunekoa,50.63
2020,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Bizkaia,Ehunekoa,54.9
2020,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Bizkaia,Ehunekoa,25.71
2020,,,25tik 74ra,Bizkaia,Ehunekoa,66.58
2020,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,,Ehunekoa,57.3
2020,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,,Ehunekoa,45.46
2020,1.0,Kalkulu-orriak erabiltzea,16tik 74ra,,Ehunekoa,42.48
2020,1.0,Programazio-lengoaia batean programatzea,16tik 74ra,,Ehunekoa,7.37
2020,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,,Ehunekoa,57.79
2020,1.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,,Ehunekoa,60.91
2020,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,,Ehunekoa,31.46
2020,1.0,,16tik 74ra,,Ehunekoa,71.39
2020,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Araba/Álava,Ehunekoa,54.32
2020,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Araba/Álava,Ehunekoa,43.65
2020,1.0,Kalkulu-orriak erabiltzea,16tik 74ra,Araba/Álava,Ehunekoa,39.7
2020,1.0,Programazio-lengoaia batean programatzea,16tik 74ra,Araba/Álava,Ehunekoa,6.83
2020,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Araba/Álava,Ehunekoa,57.59
2020,1.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Araba/Álava,Ehunekoa,58.72
2020,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Araba/Álava,Ehunekoa,29.26
2020,1.0,,16tik 74ra,Araba/Álava,Ehunekoa,69.49
2020,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Gipuzkoa,Ehunekoa,58.37
2020,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Gipuzkoa,Ehunekoa,44.97
2020,1.0,Kalkulu-orriak erabiltzea,16tik 74ra,Gipuzkoa,Ehunekoa,40.86
