Year,Violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,INTRAV,,,ES48065,PER_10000,ES48065,29.6
2020,INTRAV,,,ES48089,PER_10000,ES48089,7.9
2018,INTRAV,,,ES48089,PER_10000,ES48089,13.9
2019,INTRAV,,,ES48089,PER_10000,ES48089,25.5
2019,INTRAV,,,ES48074,PER_10000,ES48074,5.0
2018,INTRAV,,,ES48074,PER_10000,ES48074,5.0
2020,INTRAV,,,ES48074,PER_10000,ES48074,0.0
2019,INTRAV,,,ES01054,PER_10000,ES01054,0.0
2020,INTRAV,,,ES01054,PER_10000,ES01054,0.0
2018,INTRAV,,,ES01054,PER_10000,ES01054,0.0
2020,INTRAV,,,ES20072,PER_10000,ES20072,13.0
2019,INTRAV,,,ES20072,PER_10000,ES20072,12.9
2018,INTRAV,,,ES20072,PER_10000,ES20072,16.1
2018,INTRAV,,,ES20077,PER_10000,ES20077,14.7
2019,INTRAV,,,ES20077,PER_10000,ES20077,20.6
2020,INTRAV,,,ES20077,PER_10000,ES20077,3.0
2018,INTRAV,,,ES20073,PER_10000,ES20073,3.2
2019,INTRAV,,,ES20073,PER_10000,ES20073,0.0
2020,INTRAV,,,ES20073,PER_10000,ES20073,22.8
2018,INTRAV,,,ES01055,PER_10000,ES01055,0.0
2020,INTRAV,,,ES01055,PER_10000,ES01055,0.0
2019,INTRAV,,,ES01055,PER_10000,ES01055,0.0
2019,INTRAV,,,ES48080,PER_10000,ES48080,6.5
2020,INTRAV,,,ES48080,PER_10000,ES48080,6.5
2018,INTRAV,,,ES48080,PER_10000,ES48080,9.7
2020,INTRAV,,,ES20075,PER_10000,ES20075,3.4
2018,INTRAV,,,ES20075,PER_10000,ES20075,10.1
2019,INTRAV,,,ES20075,PER_10000,ES20075,0.0
2018,INTRAV,,,ES01057,PER_10000,ES01057,0.0
2019,INTRAV,,,ES01057,PER_10000,ES01057,0.0
2020,INTRAV,,,ES01057,PER_10000,ES01057,0.0
2020,INTRAV,,,ES01059,PER_10000,ES01059,9.2
2018,INTRAV,,,ES01059,PER_10000,ES01059,9.4
2019,INTRAV,,,ES01059,PER_10000,ES01059,8.0
2020,INTRAV,,,ES01060,PER_10000,ES01060,0.0
2018,INTRAV,,,ES01060,PER_10000,ES01060,0.0
2019,INTRAV,,,ES01060,PER_10000,ES01060,0.0
2020,INTRAV,,,ES48095,PER_10000,ES48095,6.6
2019,INTRAV,,,ES48095,PER_10000,ES48095,19.8
2018,INTRAV,,,ES48095,PER_10000,ES48095,6.6
2018,INTRAV,,,ES20078,PER_10000,ES20078,0.0
2019,INTRAV,,,ES20078,PER_10000,ES20078,0.0
2020,INTRAV,,,ES20078,PER_10000,ES20078,0.0
2020,INTRAV,,,ES01061,PER_10000,ES01061,101.0
2018,INTRAV,,,ES01061,PER_10000,ES01061,0.0
2019,INTRAV,,,ES01061,PER_10000,ES01061,0.0
2020,INTRAV,,,ES48096,PER_10000,ES48096,2.4
2019,INTRAV,,,ES48096,PER_10000,ES48096,18.7
2018,INTRAV,,,ES48096,PER_10000,ES48096,9.3
2018,INTRAV,,,ES01062,PER_10000,ES01062,0.0
2019,INTRAV,,,ES01062,PER_10000,ES01062,0.0
2020,INTRAV,,,ES01062,PER_10000,ES01062,0.0
2020,INTRAV,,,ES48905,PER_10000,ES48905,31.0
2019,INTRAV,,,ES48905,PER_10000,ES48905,12.2
2018,INTRAV,,,ES48905,PER_10000,ES48905,0.0
2020,INTRAV,,,ES48097,PER_10000,ES48097,11.9
2019,INTRAV,,,ES48097,PER_10000,ES48097,47.4
2018,INTRAV,,,ES48097,PER_10000,ES48097,11.9
2019,INTRAV,,,ES20079,PER_10000,ES20079,0.8
2018,INTRAV,,,ES20079,PER_10000,ES20079,5.0
2020,INTRAV,,,ES20079,PER_10000,ES20079,1.7
2018,INTRAV,,,ES48024,PER_10000,ES48024,16.6
2020,INTRAV,,,ES48024,PER_10000,ES48024,0.0
2019,INTRAV,,,ES48024,PER_10000,ES48024,0.0
2018,INTRAV,,,ES48025,PER_10000,ES48025,0.0
2020,INTRAV,,,ES48025,PER_10000,ES48025,18.7
2019,INTRAV,,,ES48025,PER_10000,ES48025,18.6
2019,INTRAV,,,ES20025,PER_10000,ES20025,0.0
2020,INTRAV,,,ES20025,PER_10000,ES20025,0.0
2018,INTRAV,,,ES20025,PER_10000,ES20025,0.0
2020,INTRAV,,,ES20026,PER_10000,ES20026,0.0
2018,INTRAV,,,ES20026,PER_10000,ES20026,0.0
2019,INTRAV,,,ES20026,PER_10000,ES20026,0.0
2018,INTRAV,,,ES20027,PER_10000,ES20027,21.7
2020,INTRAV,,,ES20027,PER_10000,ES20027,0.0
2019,INTRAV,,,ES20027,PER_10000,ES20027,16.4
2019,INTRAV,,,ES48913,PER_10000,ES48913,0.0
2018,INTRAV,,,ES48913,PER_10000,ES48913,42.2
2020,INTRAV,,,ES48913,PER_10000,ES48913,0.0
2019,INTRAV,,,ES01018,PER_10000,ES01018,0.0
2020,INTRAV,,,ES01018,PER_10000,ES01018,0.0
2018,INTRAV,,,ES01018,PER_10000,ES01018,0.0
2020,INTRAV,,,ES48915,PER_10000,ES48915,0.0
2019,INTRAV,,,ES48915,PER_10000,ES48915,99.0
2018,INTRAV,,,ES48915,PER_10000,ES48915,0.0
2019,INTRAV,,,ES20028,PER_10000,ES20028,6.7
2020,INTRAV,,,ES20028,PER_10000,ES20028,20.7
2018,INTRAV,,,ES20028,PER_10000,ES20028,0.0
2019,INTRAV,,,ES01063,PER_10000,ES01063,0.0
2018,INTRAV,,,ES01063,PER_10000,ES01063,0.0
2020,INTRAV,,,ES01063,PER_10000,ES01063,8.9
2018,INTRAV,,,ES20081,PER_10000,ES20081,2.0
2020,INTRAV,,,ES20081,PER_10000,ES20081,15.9
2019,INTRAV,,,ES20081,PER_10000,ES20081,2.0
2020,INTRAV,,,ES20080,PER_10000,ES20080,9.1
2019,INTRAV,,,ES20080,PER_10000,ES20080,4.5
2018,INTRAV,,,ES20080,PER_10000,ES20080,6.7
2019,INTRAV,,ES0101,,PER_10000,ES0101,3.5
2018,INTRAV,,ES0101,,PER_10000,ES0101,7.2
2020,INTRAV,,ES0101,,PER_10000,ES0101,10.5
2021,INTRAV,,ES0101,,PER_10000,ES0101,7.0
2018,INTRAV,,ES0104,,PER_10000,ES0104,10.7
2021,INTRAV,,ES0104,,PER_10000,ES0104,21.2
2019,INTRAV,,ES0104,,PER_10000,ES0104,7.1
2020,INTRAV,,ES0104,,PER_10000,ES0104,7.1
2020,INTRAV,,ES0106,,PER_10000,ES0106,16.6
2018,INTRAV,,ES0106,,PER_10000,ES0106,10.2
2019,INTRAV,,ES0106,,PER_10000,ES0106,14.2
2021,INTRAV,,ES0106,,PER_10000,ES0106,9.1
2020,INTRAV,,ES0102,,PER_10000,ES0102,9.6
2021,INTRAV,,ES0102,,PER_10000,ES0102,9.2
2018,INTRAV,,ES0102,,PER_10000,ES0102,9.5
2019,INTRAV,,ES0102,,PER_10000,ES0102,8.4
2020,INTRAV,,ES0103,,PER_10000,ES0103,7.0
2021,INTRAV,,ES0103,,PER_10000,ES0103,0.0
2018,INTRAV,,ES0103,,PER_10000,ES0103,30.1
2019,INTRAV,,ES0103,,PER_10000,ES0103,14.6
2019,INTRAV,,ES4801,,PER_10000,ES4801,15.9
2020,INTRAV,,ES4801,,PER_10000,ES4801,7.5
2018,INTRAV,,ES4801,,PER_10000,ES4801,6.7
2021,INTRAV,,ES4801,,PER_10000,ES4801,5.8
2019,INTRAV,,ES2001,,PER_10000,ES2001,16.7
2018,INTRAV,,ES2001,,PER_10000,ES2001,14.8
2021,INTRAV,,ES2001,,PER_10000,ES2001,12.9
2020,INTRAV,,ES2001,,PER_10000,ES2001,12.2
2020,INTRAV,,ES4802,,PER_10000,ES4802,10.2
2021,INTRAV,,ES4802,,PER_10000,ES4802,9.2
2019,INTRAV,,ES4802,,PER_10000,ES4802,11.2
2018,INTRAV,,ES4802,,PER_10000,ES4802,8.9
2021,INTRAV,,ES2002,,PER_10000,ES2002,10.7
2020,INTRAV,,ES2002,,PER_10000,ES2002,10.4
2018,INTRAV,,ES2002,,PER_10000,ES2002,8.6
2019,INTRAV,,ES2002,,PER_10000,ES2002,9.1
2021,INTRAV,,ES2003,,PER_10000,ES2003,8.5
2019,INTRAV,,ES2003,,PER_10000,ES2003,6.9
2018,INTRAV,,ES2003,,PER_10000,ES2003,9.7
2020,INTRAV,,ES2003,,PER_10000,ES2003,9.8
2020,INTRAV,,ES2004,,PER_10000,ES2004,11.3
2018,INTRAV,,ES2004,,PER_10000,ES2004,8.9
2021,INTRAV,,ES2004,,PER_10000,ES2004,11.6
2019,INTRAV,,ES2004,,PER_10000,ES2004,8.1
2021,INTRAV,,ES4803,,PER_10000,ES4803,9.7
2019,INTRAV,,ES4803,,PER_10000,ES4803,8.9
2018,INTRAV,,ES4803,,PER_10000,ES4803,6.9
2020,INTRAV,,ES4803,,PER_10000,ES4803,6.7
2021,INTRAV,,ES4804,,PER_10000,ES4804,12.3
2019,INTRAV,,ES4804,,PER_10000,ES4804,11.7
2020,INTRAV,,ES4804,,PER_10000,ES4804,9.2
2018,INTRAV,,ES4804,,PER_10000,ES4804,9.3
2019,INTRAV,,ES4805,,PER_10000,ES4805,11.5
2021,INTRAV,,ES4805,,PER_10000,ES4805,11.5
2018,INTRAV,,ES4805,,PER_10000,ES4805,7.3
2020,INTRAV,,ES4805,,PER_10000,ES4805,9.4
2020,INTRAV,,ES2005,,PER_10000,ES2005,6.2
2021,INTRAV,,ES2005,,PER_10000,ES2005,8.3
2018,INTRAV,,ES2005,,PER_10000,ES2005,7.3
2019,INTRAV,,ES2005,,PER_10000,ES2005,9.4
2021,INTRAV,,ES0105,,PER_10000,ES0105,13.8
2019,INTRAV,,ES0105,,PER_10000,ES0105,2.4
2018,INTRAV,,ES0105,,PER_10000,ES0105,2.4
2020,INTRAV,,ES0105,,PER_10000,ES0105,9.3
2018,INTRAV,,ES4806,,PER_10000,ES4806,7.0
2021,INTRAV,,ES4806,,PER_10000,ES4806,15.7
2019,INTRAV,,ES4806,,PER_10000,ES4806,11.6
2020,INTRAV,,ES4806,,PER_10000,ES4806,7.8
2020,INTRAV,,ES4807,,PER_10000,ES4807,8.3
2019,INTRAV,,ES4807,,PER_10000,ES4807,8.1
2018,INTRAV,,ES4807,,PER_10000,ES4807,8.3
2021,INTRAV,,ES4807,,PER_10000,ES4807,10.2
2019,INTRAV,,ES2006,,PER_10000,ES2006,6.0
2020,INTRAV,,ES2006,,PER_10000,ES2006,10.1
2021,INTRAV,,ES2006,,PER_10000,ES2006,13.3
2018,INTRAV,,ES2006,,PER_10000,ES2006,5.3
2021,INTRAV,,ES2007,,PER_10000,ES2007,4.7
2020,INTRAV,,ES2007,,PER_10000,ES2007,4.4
2018,INTRAV,,ES2007,,PER_10000,ES2007,5.5
2019,INTRAV,,ES2007,,PER_10000,ES2007,4.9
2018,INTRAV,ES211,,,PER_10000,ES211,9.9
2019,INTRAV,ES211,,,PER_10000,ES211,8.8
2021,INTRAV,ES211,,,PER_10000,ES211,9.6
2020,INTRAV,ES211,,,PER_10000,ES211,10.2
2021,INTRAV,ES213,,,PER_10000,ES213,9.6
2018,INTRAV,ES213,,,PER_10000,ES213,8.8
2019,INTRAV,ES213,,,PER_10000,ES213,11.0
2020,INTRAV,ES213,,,PER_10000,ES213,9.6
2019,INTRAV,ES212,,,PER_10000,ES212,8.5
2020,INTRAV,ES212,,,PER_10000,ES212,9.9
2018,INTRAV,ES212,,,PER_10000,ES212,8.7
2021,INTRAV,ES212,,,PER_10000,ES212,10.5
