Year,Series,Energia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2011,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2016,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2022,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2020,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2013,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2015,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2017,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2018,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2010,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
2019,EG_EGY_RNEW,TRT_HYDROPOWER,,,ES48047,W_PER_CAPITA,ES48047,0.0
