Year,Teknologia berriztagarri mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2016,,,,Idiazabal,W_PER_CAPITA,Idiazabal,16.7
2020,,,,Idiazabal,W_PER_CAPITA,Idiazabal,17.5
2022,,,,Idiazabal,W_PER_CAPITA,Idiazabal,19.3
2017,,,,Idiazabal,W_PER_CAPITA,Idiazabal,16.7
2014,,,,Idiazabal,W_PER_CAPITA,Idiazabal,16.2
2023,,,,Idiazabal,W_PER_CAPITA,Idiazabal,29.8
2013,,,,Idiazabal,W_PER_CAPITA,Idiazabal,16.1
2012,,,,Idiazabal,W_PER_CAPITA,Idiazabal,14.9
2010,,,,Idiazabal,W_PER_CAPITA,Idiazabal,1.7
2018,,,,Idiazabal,W_PER_CAPITA,Idiazabal,16.6
2015,,,,Idiazabal,W_PER_CAPITA,Idiazabal,16.1
2021,,,,Idiazabal,W_PER_CAPITA,Idiazabal,19.2
2023,,,,Igorre,W_PER_CAPITA,Igorre,62.1
2014,,,,Igorre,W_PER_CAPITA,Igorre,11.5
2022,,,,Igorre,W_PER_CAPITA,Igorre,51.7
2019,,,,Igorre,W_PER_CAPITA,Igorre,19.0
2010,,,,Igorre,W_PER_CAPITA,Igorre,8.0
2020,,,,Igorre,W_PER_CAPITA,Igorre,19.0
2018,,,,Igorre,W_PER_CAPITA,Igorre,17.6
2013,,,,Igorre,W_PER_CAPITA,Igorre,11.0
2011,,,,Igorre,W_PER_CAPITA,Igorre,10.8
2015,,,,Igorre,W_PER_CAPITA,Igorre,11.6
2012,,,,Igorre,W_PER_CAPITA,Igorre,10.9
2016,,,,Igorre,W_PER_CAPITA,Igorre,11.6
2017,,,,Igorre,W_PER_CAPITA,Igorre,16.7
2021,,,,Igorre,W_PER_CAPITA,Igorre,50.6
2010,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2320.3
2021,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2246.3
2017,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2155.6
2023,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2168.7
2015,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2204.5
2016,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2173.1
2014,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2204.5
2012,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2314.5
2019,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2195.5
2013,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2314.5
2020,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2241.6
2018,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2108.7
2022,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2241.6
2011,,,,Ikaztegieta,W_PER_CAPITA,Ikaztegieta,2300.4
2023,,,,Irun,W_PER_CAPITA,Irun,79.1
2014,,,,Irun,W_PER_CAPITA,Irun,46.1
2015,,,,Irun,W_PER_CAPITA,Irun,46.0
2010,,,,Irun,W_PER_CAPITA,Irun,43.2
2018,,,,Irun,W_PER_CAPITA,Irun,52.2
2017,,,,Irun,W_PER_CAPITA,Irun,48.8
2019,,,,Irun,W_PER_CAPITA,Irun,56.5
2012,,,,Irun,W_PER_CAPITA,Irun,43.9
2021,,,,Irun,W_PER_CAPITA,Irun,63.2
2013,,,,Irun,W_PER_CAPITA,Irun,46.1
2020,,,,Irun,W_PER_CAPITA,Irun,60.1
2016,,,,Irun,W_PER_CAPITA,Irun,47.3
2022,,,,Irun,W_PER_CAPITA,Irun,63.6
2011,,,,Irun,W_PER_CAPITA,Irun,43.8
2017,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,97.0
2016,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,98.8
2014,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,103.2
2020,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,195.0
2021,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,204.6
2015,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,100.1
2010,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,107.0
2011,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,104.3
2012,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,103.2
2023,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,311.9
2022,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,285.0
2013,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,104.9
2019,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,190.4
2018,,,,Iruña Oka / Iruña de Oca,W_PER_CAPITA,Iruña Oka / Iruña de Oca,95.8
2016,,,,Irura,W_PER_CAPITA,Irura,272.3
2019,,,,Irura,W_PER_CAPITA,Irura,269.4
2011,,,,Irura,W_PER_CAPITA,Irura,300.7
2010,,,,Irura,W_PER_CAPITA,Irura,303.8
2015,,,,Irura,W_PER_CAPITA,Irura,279.0
2022,,,,Irura,W_PER_CAPITA,Irura,267.4
2012,,,,Irura,W_PER_CAPITA,Irura,297.4
2018,,,,Irura,W_PER_CAPITA,Irura,269.6
2013,,,,Irura,W_PER_CAPITA,Irura,297.7
2021,,,,Irura,W_PER_CAPITA,Irura,264.5
2014,,,,Irura,W_PER_CAPITA,Irura,294.1
2023,,,,Irura,W_PER_CAPITA,Irura,287.9
2020,,,,Irura,W_PER_CAPITA,Irura,265.8
2017,,,,Irura,W_PER_CAPITA,Irura,267.9
2021,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,103.5
2023,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,179.5
2020,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,89.7
2019,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,92.7
2012,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,45.7
2013,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,46.4
2022,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,106.4
2016,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,66.0
2014,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,57.4
2010,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,10.6
2018,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,67.0
2015,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,57.1
2017,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,66.8
2011,,,,Iruraiz-Gauna,W_PER_CAPITA,Iruraiz-Gauna,43.6
2021,,,,Ispaster,W_PER_CAPITA,Ispaster,78.4
2014,,,,Ispaster,W_PER_CAPITA,Ispaster,49.9
2020,,,,Ispaster,W_PER_CAPITA,Ispaster,73.7
2017,,,,Ispaster,W_PER_CAPITA,Ispaster,63.6
2015,,,,Ispaster,W_PER_CAPITA,Ispaster,48.2
2022,,,,Ispaster,W_PER_CAPITA,Ispaster,77.9
2016,,,,Ispaster,W_PER_CAPITA,Ispaster,48.4
2010,,,,Ispaster,W_PER_CAPITA,Ispaster,40.7
2011,,,,Ispaster,W_PER_CAPITA,Ispaster,39.1
2019,,,,Ispaster,W_PER_CAPITA,Ispaster,62.2
2013,,,,Ispaster,W_PER_CAPITA,Ispaster,44.5
2012,,,,Ispaster,W_PER_CAPITA,Ispaster,37.6
2018,,,,Ispaster,W_PER_CAPITA,Ispaster,62.5
2023,,,,Ispaster,W_PER_CAPITA,Ispaster,116.6
2018,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.4
2014,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.5
2012,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.5
2016,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.4
2015,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.5
2021,,,,Itsasondo,W_PER_CAPITA,Itsasondo,16.6
2023,,,,Itsasondo,W_PER_CAPITA,Itsasondo,79.7
2011,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.5
2019,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.4
2010,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.5
2013,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.5
2022,,,,Itsasondo,W_PER_CAPITA,Itsasondo,16.3
2017,,,,Itsasondo,W_PER_CAPITA,Itsasondo,1.4
2020,,,,Itsasondo,W_PER_CAPITA,Itsasondo,16.1
2014,,,,Iurreta,W_PER_CAPITA,Iurreta,206.3
2020,,,,Iurreta,W_PER_CAPITA,Iurreta,236.9
2019,,,,Iurreta,W_PER_CAPITA,Iurreta,233.7
2010,,,,Iurreta,W_PER_CAPITA,Iurreta,166.0
2016,,,,Iurreta,W_PER_CAPITA,Iurreta,208.2
2013,,,,Iurreta,W_PER_CAPITA,Iurreta,204.3
2021,,,,Iurreta,W_PER_CAPITA,Iurreta,278.0
2015,,,,Iurreta,W_PER_CAPITA,Iurreta,208.1
2011,,,,Iurreta,W_PER_CAPITA,Iurreta,165.0
2018,,,,Iurreta,W_PER_CAPITA,Iurreta,207.5
2012,,,,Iurreta,W_PER_CAPITA,Iurreta,191.5
2017,,,,Iurreta,W_PER_CAPITA,Iurreta,208.7
2023,,,,Iurreta,W_PER_CAPITA,Iurreta,446.7
2022,,,,Iurreta,W_PER_CAPITA,Iurreta,275.2
2011,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2017,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2013,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2016,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2010,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2018,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2023,,,,Izurtza,W_PER_CAPITA,Izurtza,134.2
2015,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2014,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2022,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2019,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2012,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2021,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2020,,,,Izurtza,W_PER_CAPITA,Izurtza,0.0
2014,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,6.1
2018,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,10.7
2016,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,7.3
2023,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,43.0
2021,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,29.6
2013,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,5.9
2015,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,6.0
2022,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,37.4
2011,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,6.1
2019,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,10.6
2020,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,13.4
2010,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,6.1
2017,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,7.3
2012,,,,Karrantza Harana / Valle de Carranza,W_PER_CAPITA,Karrantza Harana / Valle de Carranza,6.0
2019,,,,Kortezubi,W_PER_CAPITA,Kortezubi,89.6
2017,,,,Kortezubi,W_PER_CAPITA,Kortezubi,82.9
2023,,,,Kortezubi,W_PER_CAPITA,Kortezubi,205.7
2013,,,,Kortezubi,W_PER_CAPITA,Kortezubi,57.2
2022,,,,Kortezubi,W_PER_CAPITA,Kortezubi,185.9
2011,,,,Kortezubi,W_PER_CAPITA,Kortezubi,17.2
2016,,,,Kortezubi,W_PER_CAPITA,Kortezubi,84.2
2020,,,,Kortezubi,W_PER_CAPITA,Kortezubi,102.7
2021,,,,Kortezubi,W_PER_CAPITA,Kortezubi,180.8
2014,,,,Kortezubi,W_PER_CAPITA,Kortezubi,78.9
2015,,,,Kortezubi,W_PER_CAPITA,Kortezubi,82.8
2010,,,,Kortezubi,W_PER_CAPITA,Kortezubi,16.9
2012,,,,Kortezubi,W_PER_CAPITA,Kortezubi,59.3
2018,,,,Kortezubi,W_PER_CAPITA,Kortezubi,90.6
2010,,,,Kripan,W_PER_CAPITA,Kripan,575.8
2016,,,,Kripan,W_PER_CAPITA,Kripan,612.9
2013,,,,Kripan,W_PER_CAPITA,Kripan,606.4
2011,,,,Kripan,W_PER_CAPITA,Kripan,584.6
2015,,,,Kripan,W_PER_CAPITA,Kripan,609.6
2022,,,,Kripan,W_PER_CAPITA,Kripan,629.8
2020,,,,Kripan,W_PER_CAPITA,Kripan,629.8
2014,,,,Kripan,W_PER_CAPITA,Kripan,626.4
2018,,,,Kripan,W_PER_CAPITA,Kripan,616.2
2017,,,,Kripan,W_PER_CAPITA,Kripan,609.6
2019,,,,Kripan,W_PER_CAPITA,Kripan,623.0
2021,,,,Kripan,W_PER_CAPITA,Kripan,626.4
2023,,,,Kripan,W_PER_CAPITA,Kripan,632.6
2012,,,,Kripan,W_PER_CAPITA,Kripan,578.7
2016,,,,Kuartango,W_PER_CAPITA,Kuartango,118615.2
2010,,,,Kuartango,W_PER_CAPITA,Kuartango,127745.8
2018,,,,Kuartango,W_PER_CAPITA,Kuartango,119606.4
2017,,,,Kuartango,W_PER_CAPITA,Kuartango,117318.9
2022,,,,Kuartango,W_PER_CAPITA,Kuartango,111852.6
2023,,,,Kuartango,W_PER_CAPITA,Kuartango,109373.5
2019,,,,Kuartango,W_PER_CAPITA,Kuartango,115438.4
2015,,,,Kuartango,W_PER_CAPITA,Kuartango,120613.6
2020,,,,Kuartango,W_PER_CAPITA,Kuartango,108992.6
2013,,,,Kuartango,W_PER_CAPITA,Kuartango,124821.8
2011,,,,Kuartango,W_PER_CAPITA,Kuartango,125138.8
2012,,,,Kuartango,W_PER_CAPITA,Kuartango,125138.5
2021,,,,Kuartango,W_PER_CAPITA,Kuartango,106037.8
2014,,,,Kuartango,W_PER_CAPITA,Kuartango,123033.1
2016,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4651.0
2023,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4268.5
2010,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4577.4
2015,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4623.0
2012,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4534.5
2018,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4631.7
2017,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4635.4
2020,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4327.2
2013,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4537.9
2014,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4601.6
2019,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4429.7
2021,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4348.0
2011,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4454.5
2022,,,,Labastida / Bastida,W_PER_CAPITA,Labastida / Bastida,4237.1
2017,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2012,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2023,,,,Lagrán,W_PER_CAPITA,Lagrán,154.1
2020,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2021,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2016,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2022,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2013,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2019,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2018,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2011,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2015,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2010,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2014,,,,Lagrán,W_PER_CAPITA,Lagrán,0.0
2014,,,,Laguardia,W_PER_CAPITA,Laguardia,205.4
2011,,,,Laguardia,W_PER_CAPITA,Laguardia,204.8
2016,,,,Laguardia,W_PER_CAPITA,Laguardia,211.7
2023,,,,Laguardia,W_PER_CAPITA,Laguardia,659.4
2015,,,,Laguardia,W_PER_CAPITA,Laguardia,211.7
2018,,,,Laguardia,W_PER_CAPITA,Laguardia,211.7
2021,,,,Laguardia,W_PER_CAPITA,Laguardia,370.7
2019,,,,Laguardia,W_PER_CAPITA,Laguardia,213.8
2022,,,,Laguardia,W_PER_CAPITA,Laguardia,369.8
2017,,,,Laguardia,W_PER_CAPITA,Laguardia,208.9
2010,,,,Laguardia,W_PER_CAPITA,Laguardia,160.6
2012,,,,Laguardia,W_PER_CAPITA,Laguardia,204.0
2020,,,,Laguardia,W_PER_CAPITA,Laguardia,214.1
2013,,,,Laguardia,W_PER_CAPITA,Laguardia,639.4
2010,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1773.7
2012,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1777.4
2015,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1786.0
2023,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1961.1
2017,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1778.4
2013,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,801.7
2019,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1662.7
2011,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1783.2
2020,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1854.6
2018,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1729.3
2022,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1783.8
2014,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1783.2
2016,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1780.9
2021,,,,Lanciego / Lantziego,W_PER_CAPITA,Lanciego / Lantziego,1760.6
2021,,,,Lanestosa,W_PER_CAPITA,Lanestosa,75.2
2015,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2020,,,,Lanestosa,W_PER_CAPITA,Lanestosa,4.2
2023,,,,Lanestosa,W_PER_CAPITA,Lanestosa,145.7
2014,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2019,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2018,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2013,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2010,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2022,,,,Lanestosa,W_PER_CAPITA,Lanestosa,79.3
2011,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2012,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2016,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2017,,,,Lanestosa,W_PER_CAPITA,Lanestosa,0.0
2012,,,,Lantarón,W_PER_CAPITA,Lantarón,34108.3
2016,,,,Lantarón,W_PER_CAPITA,Lantarón,34946.5
2010,,,,Lantarón,W_PER_CAPITA,Lantarón,34693.9
2014,,,,Lantarón,W_PER_CAPITA,Lantarón,35477.8
2018,,,,Lantarón,W_PER_CAPITA,Lantarón,34734.4
2022,,,,Lantarón,W_PER_CAPITA,Lantarón,33169.7
2023,,,,Lantarón,W_PER_CAPITA,Lantarón,33483.9
2019,,,,Lantarón,W_PER_CAPITA,Lantarón,34624.1
2017,,,,Lantarón,W_PER_CAPITA,Lantarón,34909.2
2015,,,,Lantarón,W_PER_CAPITA,Lantarón,35866.4
2020,,,,Lantarón,W_PER_CAPITA,Lantarón,34273.1
2021,,,,Lantarón,W_PER_CAPITA,Lantarón,33643.6
2011,,,,Lantarón,W_PER_CAPITA,Lantarón,34420.9
2013,,,,Lantarón,W_PER_CAPITA,Lantarón,34359.1
2018,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,234.9
2010,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,163.2
2013,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,192.8
2011,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,169.2
2021,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,237.6
2019,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,235.7
2020,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,239.5
2012,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,198.8
2014,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,191.5
2017,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,191.7
2023,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,270.2
2022,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,239.5
2016,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,190.2
2015,,,,Lapuebla de Labarca,W_PER_CAPITA,Lapuebla de Labarca,192.1
2010,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,6.8
2023,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,127.4
2017,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,18.8
2011,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,7.2
2022,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,77.6
2018,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,18.8
2014,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,17.2
2019,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,18.8
2021,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,78.2
2015,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,17.3
2012,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,7.1
2016,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,18.9
2020,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,19.0
2013,,,,Larrabetzu,W_PER_CAPITA,Larrabetzu,17.4
2020,,,,Larraul,W_PER_CAPITA,Larraul,9.2
2019,,,,Larraul,W_PER_CAPITA,Larraul,9.6
2011,,,,Larraul,W_PER_CAPITA,Larraul,9.6
2010,,,,Larraul,W_PER_CAPITA,Larraul,9.8
2013,,,,Larraul,W_PER_CAPITA,Larraul,9.2
2023,,,,Larraul,W_PER_CAPITA,Larraul,25.3
2017,,,,Larraul,W_PER_CAPITA,Larraul,9.7
2016,,,,Larraul,W_PER_CAPITA,Larraul,9.9
2022,,,,Larraul,W_PER_CAPITA,Larraul,9.3
2015,,,,Larraul,W_PER_CAPITA,Larraul,9.8
2012,,,,Larraul,W_PER_CAPITA,Larraul,9.2
2018,,,,Larraul,W_PER_CAPITA,Larraul,9.8
2014,,,,Larraul,W_PER_CAPITA,Larraul,9.6
2021,,,,Larraul,W_PER_CAPITA,Larraul,9.2
2012,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.9
2021,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,190.6
2023,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,189.2
2011,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.9
2015,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.9
2016,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,5.4
2022,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,189.6
2010,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,2.7
2014,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.9
2017,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,6.6
2018,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,165.7
2020,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,189.4
2013,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,3.9
2019,,,,Lasarte-Oria,W_PER_CAPITA,Lasarte-Oria,179.3
2010,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.1
2018,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.5
2011,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.2
2013,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.3
2015,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.4
2022,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,17.5
2014,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.4
2020,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,16.2
2023,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,39.7
2019,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.5
2012,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.2
2021,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,17.5
2017,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.4
2016,,,,Laudio / Llodio,W_PER_CAPITA,Laudio / Llodio,15.4
2013,,,,Laukiz,W_PER_CAPITA,Laukiz,40.9
2011,,,,Laukiz,W_PER_CAPITA,Laukiz,40.7
2012,,,,Laukiz,W_PER_CAPITA,Laukiz,40.3
2019,,,,Laukiz,W_PER_CAPITA,Laukiz,45.8
2021,,,,Laukiz,W_PER_CAPITA,Laukiz,75.6
2014,,,,Laukiz,W_PER_CAPITA,Laukiz,40.5
2017,,,,Laukiz,W_PER_CAPITA,Laukiz,40.3
2023,,,,Laukiz,W_PER_CAPITA,Laukiz,114.4
2015,,,,Laukiz,W_PER_CAPITA,Laukiz,39.4
2020,,,,Laukiz,W_PER_CAPITA,Laukiz,65.0
2016,,,,Laukiz,W_PER_CAPITA,Laukiz,40.5
2010,,,,Laukiz,W_PER_CAPITA,Laukiz,41.0
