Year,Edad,Sexo,Territorio,Units,Value
2021,Y10T14,F,ES48043,PT,0
2019,Y10T14,F,ES48043,PT,0
2013,Y10T14,F,ES48043,PT,0
2016,Y10T14,F,ES48043,PT,0
2015,Y10T14,F,ES48043,PT,0
2010,Y10T14,F,ES48043,PT,0
2018,Y10T14,F,ES48043,PT,0
2014,Y10T14,F,ES48043,PT,0
2020,Y10T14,F,ES48043,PT,0
2018,Y10T14,F,ES01059,PT,0
2020,Y10T14,F,ES48049,PT,0
2013,Y10T14,F,ES48049,PT,0
2019,Y10T14,F,ES01030,PT,0
2013,Y10T14,F,ES01008,PT,0
2010,Y10T14,F,ES01059,PT,0
2021,Y10T14,F,ES2004,PT,0
2021,Y10T14,F,ES48042,PT,0
2020,Y10T14,F,ES48042,PT,0
2022,Y10T14,F,ES2004,PT,0
2014,Y10T14,F,ES48042,PT,0
2018,Y10T14,F,ES48042,PT,0
2015,Y10T14,F,ES48042,PT,0
2022,Y10T14,F,ES48042,PT,0
2010,Y10T14,F,ES20043,PT,0
2010,Y10T14,F,ES48042,PT,0
2013,Y10T14,F,ES48042,PT,0
2019,Y10T14,F,ES2004,PT,0
2013,Y10T14,F,ES01059,PT,0
2019,Y10T14,F,ES48042,PT,0
2016,Y10T14,F,ES2004,PT,0
2014,Y10T14,F,ES2004,PT,0
2014,Y10T14,F,ES20043,PT,0
2018,Y10T14,F,ES2004,PT,0
2015,Y10T14,F,ES2004,PT,0
2020,Y10T14,F,ES2004,PT,0
2021,Y10T14,F,ES48041,PT,0
2016,Y10T14,F,ES48041,PT,0
2022,Y10T14,F,ES48041,PT,0
2014,Y10T14,F,ES48041,PT,0
2015,Y10T14,F,ES48041,PT,0
2015,Y10T14,F,ES01059,PT,0
2010,Y10T14,F,ES48041,PT,0
2013,Y10T14,F,ES48041,PT,0
2018,Y10T14,F,ES48041,PT,0
2016,Y10T14,F,ES01030,PT,0
2021,Y10T14,F,ES01060,PT,0
2018,Y10T14,F,ES4805,PT,0
2019,Y10T14,F,ES01014,PT,0
2022,Y10T14,F,ES01059,PT,0
2020,Y10T14,F,ES4805,PT,0
2014,Y10T14,F,ES01060,PT,0
2022,Y10T14,F,ES0103,PT,0
2018,Y10T14,F,ES48040,PT,0
2021,Y10T14,F,ES20039,PT,0
2019,Y10T14,F,ES48040,PT,0
2014,Y10T14,F,ES20039,PT,0
2020,Y10T14,F,ES48040,PT,0
2010,Y10T14,F,ES20039,PT,0
2016,Y10T14,F,ES48040,PT,0
2010,Y10T14,F,ES48040,PT,0
2015,Y10T14,F,ES20039,PT,0
2022,Y10T14,F,ES48040,PT,0
2013,Y10T14,F,ES48040,PT,0
2013,Y10T14,F,ES20039,PT,0
2022,Y10T14,F,ES20039,PT,0
2021,Y10T14,F,ES0103,PT,0
2013,Y10T14,F,ES01014,PT,0
2016,Y10T14,F,ES4804,PT,0
2014,Y10T14,F,ES4804,PT,0
2010,Y10T14,F,ES4804,PT,0
2016,Y10T14,F,ES20043,PT,0
2022,Y10T14,F,ES4804,PT,0
2018,Y10T14,F,ES4804,PT,0
2015,Y10T14,F,ES4804,PT,0
2020,Y10T14,F,ES4804,PT,0
2019,Y10T14,F,ES4804,PT,0
2020,Y10T14,F,ES20039,PT,0
2021,Y10T14,F,ES4804,PT,0
2014,Y10T14,F,ES48050,PT,0
2010,Y10T14,F,ES0103,PT,0
2014,Y10T14,F,ES01058,PT,0
2022,Y10T14,F,ES01058,PT,0
2014,Y10T14,F,ES01014,PT,0
2021,Y10T14,F,ES20038,PT,0
2010,Y10T14,F,ES01058,PT,0
2019,Y10T14,F,ES20038,PT,0
2016,Y10T14,F,ES20038,PT,0
2013,Y10T14,F,ES01058,PT,0
2014,Y10T14,F,ES20038,PT,0
2010,Y10T14,F,ES48039,PT,0
2021,Y10T14,F,ES48039,PT,0
2010,Y10T14,F,ES20038,PT,0
2014,Y10T14,F,ES48039,PT,0
2019,Y10T14,F,ES48039,PT,0
2016,Y10T14,F,ES0103,PT,0
2020,Y10T14,F,ES20038,PT,0
2013,Y10T14,F,ES48039,PT,0
2020,Y10T14,F,ES48039,PT,0
2022,Y10T14,F,ES48039,PT,0
2020,Y10T14,F,ES01058,PT,0
2015,Y10T14,F,ES20038,PT,0
2021,Y10T14,F,,PT,0
2020,Y10T14,F,ES01003,PT,0
2022,Y10T14,F,ES20038,PT,0
2016,Y10T14,F,ES01058,PT,0
2014,Y10T14,F,ES20044,PT,0
2014,Y10T14,F,ES48051,PT,0
2018,Y10T14,F,ES01058,PT,0
2016,Y10T14,F,ES48038,PT,0
2022,Y10T14,F,ES48051,PT,0
2013,Y10T14,F,ES48038,PT,0
2019,Y10T14,F,ES01058,PT,0
2018,Y10T14,F,ES48038,PT,0
2020,Y10T14,F,ES48038,PT,0
2014,Y10T14,F,ES48038,PT,0
2019,Y10T14,F,ES48038,PT,0
2021,Y10T14,F,ES48038,PT,0
2015,Y10T14,F,ES48038,PT,0
2021,Y10T14,F,ES01058,PT,0
2019,Y10T14,F,ES48051,PT,0
2016,Y10T14,F,ES48051,PT,0
2022,Y10T14,F,ES01008,PT,0
2020,Y10T14,F,ES0103,PT,0
2020,Y10T14,F,ES20037,PT,0
2016,Y10T14,F,ES01014,PT,0
2010,Y10T14,F,ES20037,PT,0
2019,Y10T14,F,ES0103,PT,0
2021,Y10T14,F,ES48037,PT,0
2019,Y10T14,F,ES48037,PT,0
2010,Y10T14,F,ES48037,PT,0
2014,Y10T14,F,ES48037,PT,0
2018,Y10T14,F,ES48051,PT,0
2013,Y10T14,F,ES01003,PT,0
2018,Y10T14,F,ES01014,PT,0
2022,Y10T14,F,ES48037,PT,0
2016,Y10T14,F,ES20037,PT,0
2013,Y10T14,F,ES48037,PT,0
2016,Y10T14,F,ES48037,PT,0
2016,Y10T14,F,ES20045,PT,0
2015,Y10T14,F,ES20037,PT,0
2022,Y10T14,F,ES20037,PT,0
2010,Y10T14,F,ES48052,PT,0
2013,Y10T14,F,ES0103,PT,0
2013,Y10T14,F,ES20037,PT,0
2016,Y10T14,F,ES48052,PT,0
2018,Y10T14,F,ES20037,PT,0
2013,Y10T14,F,ES01057,PT,0
2014,Y10T14,F,ES0103,PT,0
2019,Y10T14,F,ES20037,PT,0
2016,Y10T14,F,ES01061,PT,0
2018,Y10T14,F,ES01008,PT,0
2014,Y10T14,F,ES01057,PT,0
2021,Y10T14,F,ES48036,PT,0
2018,Y10T14,F,ES48036,PT,0
2010,Y10T14,F,ES01057,PT,0
2014,Y10T14,F,ES48036,PT,0
2016,Y10T14,F,ES48036,PT,0
2019,Y10T14,F,ES48036,PT,0
2013,Y10T14,F,ES48036,PT,0
2015,Y10T14,F,ES48036,PT,0
2020,Y10T14,F,ES48036,PT,0
2022,Y10T14,F,ES20044,PT,0
2013,Y10T14,F,ES20045,PT,0
2018,Y10T14,F,ES01003,PT,0
2015,Y10T14,F,ES01057,PT,0
2018,Y10T14,F,ES01057,PT,0
2021,Y10T14,F,ES20036,PT,0
2019,Y10T14,F,ES48053,PT,0
2016,Y10T14,F,ES01057,PT,0
2019,Y10T14,F,ES20036,PT,0
2019,Y10T14,F,ES48035,PT,0
2016,Y10T14,F,ES20036,PT,0
2014,Y10T14,F,ES48035,PT,0
2020,Y10T14,F,ES48035,PT,0
2022,Y10T14,F,ES20045,PT,0
2021,Y10T14,F,ES01057,PT,0
2018,Y10T14,F,ES20036,PT,0
2015,Y10T14,F,ES48035,PT,0
2022,Y10T14,F,ES48035,PT,0
2013,Y10T14,F,ES20036,PT,0
2015,Y10T14,F,ES20036,PT,0
2020,Y10T14,F,ES20036,PT,0
2013,Y10T14,F,ES48035,PT,0
2013,Y10T14,F,ES48053,PT,0
2019,Y10T14,F,ES01057,PT,0
2022,Y10T14,F,ES01014,PT,0
2018,Y10T14,F,ES0103,PT,0
2022,Y10T14,F,ES01057,PT,0
2015,Y10T14,F,ES0103,PT,0
2021,Y10T14,F,ES48034,PT,0
2019,Y10T14,F,ES48034,PT,0
2014,Y10T14,F,ES48034,PT,0
2010,Y10T14,F,ES48034,PT,0
2022,Y10T14,F,ES48034,PT,0
2013,Y10T14,F,ES01016,PT,0
2018,Y10T14,F,ES48034,PT,0
2013,Y10T14,F,ES48034,PT,0
2020,Y10T14,F,ES48034,PT,0
2018,Y10T14,F,ES01006,PT,0
2015,Y10T14,F,ES48034,PT,0
2019,Y10T14,F,ES01028,PT,0
2019,Y10T14,F,ES01006,PT,0
2020,Y10T14,F,ES01056,PT,0
2019,Y10T14,F,ES20035,PT,0
2020,Y10T14,F,ES20035,PT,0
2010,Y10T14,F,ES20035,PT,0
2019,Y10T14,F,ES48033,PT,0
2014,Y10T14,F,ES48033,PT,0
2013,Y10T14,F,ES01013,PT,0
2010,Y10T14,F,ES48033,PT,0
2014,Y10T14,F,ES01056,PT,0
2018,Y10T14,F,ES20035,PT,0
2020,Y10T14,F,ES48033,PT,0
2022,Y10T14,F,ES48033,PT,0
2013,Y10T14,F,ES48033,PT,0
2018,Y10T14,F,ES48033,PT,0
2010,Y10T14,F,ES48054,PT,0
2010,Y10T14,F,ES01056,PT,0
2013,Y10T14,F,ES20035,PT,0
2018,Y10T14,F,ES20072,PT,0
2013,Y10T14,F,ES48913,PT,0
2019,Y10T14,F,ES01001,PT,0
2021,Y10T14,F,ES48032,PT,0
2021,Y10T14,F,ES01056,PT,0
2019,Y10T14,F,ES48032,PT,0
2014,Y10T14,F,ES48032,PT,0
2021,Y10T14,F,ES20035,PT,0
2022,Y10T14,F,ES48032,PT,0
2013,Y10T14,F,ES48032,PT,0
2022,Y10T14,F,ES01056,PT,0
2015,Y10T14,F,ES48032,PT,0
2020,Y10T14,F,ES48032,PT,0
2019,Y10T14,F,ES20046,PT,0
2013,Y10T14,F,ES48055,PT,0
2019,Y10T14,F,ES48055,PT,0
2013,Y10T14,F,ES01006,PT,0
2016,Y10T14,F,ES01028,PT,0
2018,Y10T14,F,ES01056,PT,0
2013,Y10T14,F,ES01056,PT,0
2019,Y10T14,F,ES01056,PT,0
2021,Y10T14,F,ES48031,PT,0
2019,Y10T14,F,ES48031,PT,0
2021,Y10T14,F,ES20034,PT,0
2014,Y10T14,F,ES48031,PT,0
2020,Y10T14,F,ES48031,PT,0
2015,Y10T14,F,ES48031,PT,0
2014,Y10T14,F,ES01028,PT,0
2018,Y10T14,F,ES20034,PT,0
2018,Y10T14,F,ES48031,PT,0
2013,Y10T14,F,ES48031,PT,0
2013,Y10T14,F,ES20034,PT,0
2022,Y10T14,F,ES48031,PT,0
2020,Y10T14,F,ES20034,PT,0
2018,Y10T14,F,ES01028,PT,0
2015,Y10T14,F,ES20034,PT,0
2016,Y10T14,F,ES01002,PT,0
2016,Y10T14,F,ES20034,PT,0
2022,Y10T14,F,ES20034,PT,0
2021,Y10T14,F,ES48030,PT,0
2016,Y10T14,F,ES48030,PT,0
2014,Y10T14,F,ES48030,PT,0
2010,Y10T14,F,ES48030,PT,0
2022,Y10T14,F,ES48030,PT,0
2018,Y10T14,F,ES48030,PT,0
2013,Y10T14,F,ES48030,PT,0
2014,Y10T14,F,ES20034,PT,0
2020,Y10T14,F,ES48030,PT,0
2015,Y10T14,F,ES48030,PT,0
2022,Y10T14,F,ES01013,PT,0
2018,Y10T14,F,ES48056,PT,0
2018,Y10T14,F,ES01016,PT,0
2018,Y10T14,F,ES01013,PT,0
2016,Y10T14,F,ES20033,PT,0
2021,Y10T14,F,ES4803,PT,0
2022,Y10T14,F,ES48056,PT,0
2019,Y10T14,F,ES4803,PT,0
2016,Y10T14,F,ES4803,PT,0
2014,Y10T14,F,ES4803,PT,0
2019,Y10T14,F,ES20033,PT,0
2020,Y10T14,F,ES4803,PT,0
2014,Y10T14,F,ES20033,PT,0
2015,Y10T14,F,ES4803,PT,0
2022,Y10T14,F,ES4803,PT,0
2020,Y10T14,F,ES20033,PT,0
2013,Y10T14,F,ES4803,PT,0
2018,Y10T14,F,ES4803,PT,0
2015,Y10T14,F,ES20033,PT,0
2022,Y10T14,F,ES20033,PT,0
2013,Y10T14,F,ES20033,PT,0
2021,Y10T14,F,ES20033,PT,0
2022,Y10T14,F,ES01028,PT,0
2018,Y10T14,F,ES20033,PT,0
2014,Y10T14,F,ES01055,PT,0
2018,Y10T14,F,ES01055,PT,0
2020,Y10T14,F,ES48029,PT,0
2021,Y10T14,F,ES48029,PT,0
2016,Y10T14,F,ES48029,PT,0
2014,Y10T14,F,ES48029,PT,0
2010,Y10T14,F,ES48029,PT,0
2018,Y10T14,F,ES48029,PT,0
2013,Y10T14,F,ES01055,PT,0
2013,Y10T14,F,ES48029,PT,0
2015,Y10T14,F,ES48029,PT,0
2010,Y10T14,F,ES01055,PT,0
2014,Y10T14,F,ES01013,PT,0
2014,Y10T14,F,ES20047,PT,0
2010,Y10T14,F,ES01028,PT,0
2015,Y10T14,F,ES01028,PT,0
2016,Y10T14,F,ES01055,PT,0
2016,Y10T14,F,ES20032,PT,0
2019,Y10T14,F,ES20032,PT,0
2021,Y10T14,F,ES20032,PT,0
2016,Y10T14,F,ES01013,PT,0
2021,Y10T14,F,ES01028,PT,0
2021,Y10T14,F,ES48028,PT,0
2019,Y10T14,F,ES48028,PT,0
2014,Y10T14,F,ES48028,PT,0
2010,Y10T14,F,ES48028,PT,0
2020,Y10T14,F,ES48028,PT,0
2018,Y10T14,F,ES48028,PT,0
2014,Y10T14,F,ES48057,PT,0
2022,Y10T14,F,ES48028,PT,0
2014,Y10T14,F,ES20032,PT,0
2013,Y10T14,F,ES48028,PT,0
2018,Y10T14,F,ES20032,PT,0
2022,Y10T14,F,ES01055,PT,0
2010,Y10T14,F,ES20032,PT,0
2013,Y10T14,F,ES20032,PT,0
2021,Y10T14,F,ES01055,PT,0
2013,Y10T14,F,ES01028,PT,0
2015,Y10T14,F,ES20032,PT,0
2016,Y10T14,F,ES20047,PT,0
2022,Y10T14,F,ES2001,PT,0
2020,Y10T14,F,ES20032,PT,0
2015,Y10T14,F,ES01055,PT,0
2021,Y10T14,F,ES48027,PT,0
2019,Y10T14,F,ES48027,PT,0
2020,Y10T14,F,ES01055,PT,0
2016,Y10T14,F,ES48027,PT,0
2010,Y10T14,F,ES48027,PT,0
2022,Y10T14,F,ES48027,PT,0
2018,Y10T14,F,ES48027,PT,0
2013,Y10T14,F,ES48027,PT,0
2020,Y10T14,F,ES48027,PT,0
2015,Y10T14,F,ES48027,PT,0
2018,Y10T14,F,ES48057,PT,0
2020,Y10T14,F,,PT,0
2019,Y10T14,F,,PT,0
2021,Y10T14,F,ES01001,PT,0
2019,Y10T14,F,ES01013,PT,0
2021,Y10T14,F,ES01002,PT,0
2010,Y10T14,F,ES01027,PT,0
2019,Y10T14,F,ES01062,PT,0
2020,Y10T14,F,ES01054,PT,0
2013,Y10T14,F,ES01054,PT,0
2019,Y10T14,F,ES20031,PT,0
2019,Y10T14,F,ES48026,PT,0
2016,Y10T14,F,ES48026,PT,0
2010,Y10T14,F,ES20031,PT,0
2014,Y10T14,F,ES48026,PT,0
2020,Y10T14,F,ES48026,PT,0
2013,Y10T14,F,ES20031,PT,0
2022,Y10T14,F,ES48026,PT,0
2013,Y10T14,F,ES48026,PT,0
2020,Y10T14,F,ES01006,PT,0
2022,Y10T14,F,ES20031,PT,0
2018,Y10T14,F,ES48026,PT,0
2020,Y10T14,F,ES01027,PT,0
2022,Y10T14,F,ES01054,PT,0
2015,Y10T14,F,ES20031,PT,0
2015,Y10T14,F,ES01054,PT,0
2021,Y10T14,F,ES01027,PT,0
2016,Y10T14,F,ES01054,PT,0
2021,Y10T14,F,ES48025,PT,0
2019,Y10T14,F,ES48025,PT,0
2016,Y10T14,F,ES48025,PT,0
2014,Y10T14,F,ES48025,PT,0
2016,Y10T14,F,ES01027,PT,0
2014,Y10T14,F,ES20031,PT,0
2010,Y10T14,F,ES48025,PT,0
2018,Y10T14,F,ES48025,PT,0
2016,Y10T14,F,ES20031,PT,0
2015,Y10T14,F,ES48025,PT,0
2020,Y10T14,F,ES48025,PT,0
2021,Y10T14,F,ES48059,PT,0
2021,Y10T14,F,ES01062,PT,0
2014,Y10T14,F,ES01054,PT,0
2014,Y10T14,F,ES48059,PT,0
2020,Y10T14,F,ES20048,PT,0
2020,Y10T14,F,ES01013,PT,0
2010,Y10T14,F,ES01054,PT,0
2018,Y10T14,F,ES01054,PT,0
2014,Y10T14,F,ES01027,PT,0
2020,Y10T14,F,ES20030,PT,0
2021,Y10T14,F,ES20030,PT,0
2022,Y10T14,F,ES20030,PT,0
2019,Y10T14,F,ES48024,PT,0
2014,Y10T14,F,ES48024,PT,0
2010,Y10T14,F,ES48024,PT,0
2018,Y10T14,F,ES20030,PT,0
2020,Y10T14,F,ES48024,PT,0
2018,Y10T14,F,ES48024,PT,0
2013,Y10T14,F,ES48024,PT,0
2013,Y10T14,F,ES20030,PT,0
2022,Y10T14,F,ES48024,PT,0
2015,Y10T14,F,ES20030,PT,0
2019,Y10T14,F,ES01054,PT,0
2021,Y10T14,F,ES01054,PT,0
2019,Y10T14,F,ES48023,PT,0
2019,Y10T14,F,ES20030,PT,0
2016,Y10T14,F,ES48023,PT,0
2014,Y10T14,F,ES48023,PT,0
2010,Y10T14,F,ES48023,PT,0
2022,Y10T14,F,ES48023,PT,0
2018,Y10T14,F,ES48023,PT,0
2013,Y10T14,F,ES48023,PT,0
2020,Y10T14,F,ES48023,PT,0
2015,Y10T14,F,ES48023,PT,0
2020,Y10T14,F,ES4806,PT,0
2021,Y10T14,F,ES48909,PT,0
2015,Y10T14,F,ES01013,PT,0
2020,Y10T14,F,ES2003,PT,0
2013,Y10T14,F,ES01027,PT,0
2019,Y10T14,F,ES01053,PT,0
2019,Y10T14,F,ES01027,PT,0
2010,Y10T14,F,ES2003,PT,0
2019,Y10T14,F,ES48022,PT,0
2016,Y10T14,F,ES2003,PT,0
2021,Y10T14,F,ES48022,PT,0
2014,Y10T14,F,ES48022,PT,0
2014,Y10T14,F,ES2003,PT,0
2020,Y10T14,F,ES48022,PT,0
2022,Y10T14,F,ES48022,PT,0
2013,Y10T14,F,ES48022,PT,0
2022,Y10T14,F,ES2003,PT,0
2018,Y10T14,F,ES48022,PT,0
2013,Y10T14,F,ES2003,PT,0
2021,Y10T14,F,ES48021,PT,0
2021,Y10T14,F,ES2003,PT,0
2018,Y10T14,F,ES2003,PT,0
2018,Y10T14,F,ES01053,PT,0
2010,Y10T14,F,ES01053,PT,0
2022,Y10T14,F,ES01027,PT,0
2015,Y10T14,F,ES01053,PT,0
2016,Y10T14,F,ES48021,PT,0
2014,Y10T14,F,ES48021,PT,0
2010,Y10T14,F,ES48021,PT,0
2022,Y10T14,F,ES48021,PT,0
2018,Y10T14,F,ES48021,PT,0
2015,Y10T14,F,ES01027,PT,0
2013,Y10T14,F,ES48021,PT,0
2015,Y10T14,F,ES48021,PT,0
2020,Y10T14,F,ES48021,PT,0
2014,Y10T14,F,ES01053,PT,0
2016,Y10T14,F,ES20070,PT,0
2022,Y10T14,F,ES48060,PT,0
2021,Y10T14,F,ES48060,PT,0
2022,Y10T14,F,ES01053,PT,0
2016,Y10T14,F,ES01053,PT,0
2018,Y10T14,F,ES20029,PT,0
2013,Y10T14,F,ES01053,PT,0
2019,Y10T14,F,ES20029,PT,0
2015,Y10T14,F,ES48058,PT,0
2021,Y10T14,F,ES01006,PT,0
2020,Y10T14,F,ES01053,PT,0
2010,Y10T14,F,,PT,0
2010,Y10T14,F,ES01002,PT,0
2021,Y10T14,F,ES48020,PT,0
2019,Y10T14,F,ES48020,PT,0
2014,Y10T14,F,ES48020,PT,0
2010,Y10T14,F,ES48020,PT,0
2020,Y10T14,F,ES48020,PT,0
2018,Y10T14,F,ES48020,PT,0
2018,Y10T14,F,ES01027,PT,0
2021,Y10T14,F,ES20029,PT,0
2013,Y10T14,F,ES48020,PT,0
2022,Y10T14,F,ES20029,PT,0
2016,Y10T14,F,ES20029,PT,0
2014,Y10T14,F,ES20029,PT,0
2010,Y10T14,F,ES20029,PT,0
2013,Y10T14,F,ES20029,PT,0
2015,Y10T14,F,ES20029,PT,0
2020,Y10T14,F,ES20029,PT,0
2021,Y10T14,F,ES4802,PT,0
2019,Y10T14,F,ES4802,PT,0
2016,Y10T14,F,ES4802,PT,0
2010,Y10T14,F,ES4802,PT,0
2022,Y10T14,F,ES4802,PT,0
2018,Y10T14,F,ES4802,PT,0
2013,Y10T14,F,ES4802,PT,0
2020,Y10T14,F,ES4802,PT,0
2018,Y10T14,F,ES01052,PT,0
2015,Y10T14,F,ES4802,PT,0
2010,Y10T14,F,ES48061,PT,0
2021,Y10T14,F,ES01011,PT,0
2013,Y10T14,F,ES01052,PT,0
2015,Y10T14,F,ES01011,PT,0
2010,Y10T14,F,ES01052,PT,0
2019,Y10T14,F,ES48019,PT,0
2016,Y10T14,F,ES48019,PT,0
2014,Y10T14,F,ES20028,PT,0
2014,Y10T14,F,ES48019,PT,0
2020,Y10T14,F,ES48019,PT,0
2018,Y10T14,F,ES20028,PT,0
2022,Y10T14,F,ES48019,PT,0
2018,Y10T14,F,ES48019,PT,0
2021,Y10T14,F,ES48018,PT,0
2013,Y10T14,F,ES20028,PT,0
2019,Y10T14,F,ES48908,PT,0
2021,Y10T14,F,ES48908,PT,0
2016,Y10T14,F,ES01052,PT,0
2019,Y10T14,F,ES01052,PT,0
2010,Y10T14,F,ES48018,PT,0
2016,Y10T14,F,ES48018,PT,0
2014,Y10T14,F,ES48018,PT,0
2010,Y10T14,F,ES20028,PT,0
2022,Y10T14,F,ES48018,PT,0
2021,Y10T14,F,ES20028,PT,0
2013,Y10T14,F,ES48018,PT,0
2015,Y10T14,F,ES48018,PT,0
2019,Y10T14,F,ES20028,PT,0
2020,Y10T14,F,ES48018,PT,0
2020,Y10T14,F,ES01023,PT,0
2021,Y10T14,F,ES01052,PT,0
2015,Y10T14,F,ES48062,PT,0
2019,Y10T14,F,ES01023,PT,0
2018,Y10T14,F,ES20027,PT,0
2022,Y10T14,F,ES01052,PT,0
2022,Y10T14,F,ES48017,PT,0
2021,Y10T14,F,ES20027,PT,0
2013,Y10T14,F,ES01023,PT,0
2019,Y10T14,F,ES20027,PT,0
2014,Y10T14,F,ES48017,PT,0
2014,Y10T14,F,ES20027,PT,0
2019,Y10T14,F,ES48017,PT,0
2010,Y10T14,F,ES20027,PT,0
2010,Y10T14,F,ES48017,PT,0
2020,Y10T14,F,ES48017,PT,0
2013,Y10T14,F,ES20027,PT,0
2015,Y10T14,F,ES48017,PT,0
2013,Y10T14,F,ES48017,PT,0
2015,Y10T14,F,ES01052,PT,0
2015,Y10T14,F,ES20027,PT,0
2018,Y10T14,F,ES01011,PT,0
2022,Y10T14,F,ES01023,PT,0
2016,Y10T14,F,ES01006,PT,0
2014,Y10T14,F,ES01023,PT,0
2016,Y10T14,F,ES20027,PT,0
2021,Y10T14,F,ES48016,PT,0
2019,Y10T14,F,ES48016,PT,0
2016,Y10T14,F,ES48016,PT,0
2010,Y10T14,F,ES48016,PT,0
2020,Y10T14,F,ES01052,PT,0
2022,Y10T14,F,ES48016,PT,0
2018,Y10T14,F,ES48016,PT,0
2020,Y10T14,F,ES48016,PT,0
2015,Y10T14,F,ES48063,PT,0
2015,Y10T14,F,ES48016,PT,0
2018,Y10T14,F,ES48063,PT,0
2022,Y10T14,F,ES2007,PT,0
2015,Y10T14,F,ES20026,PT,0
2019,Y10T14,F,ES20026,PT,0
2018,Y10T14,F,ES01051,PT,0
2016,Y10T14,F,ES20026,PT,0
2021,Y10T14,F,ES48015,PT,0
2016,Y10T14,F,ES48015,PT,0
2014,Y10T14,F,ES20026,PT,0
2010,Y10T14,F,ES48015,PT,0
2015,Y10T14,F,ES48015,PT,0
2022,Y10T14,F,ES48015,PT,0
2018,Y10T14,F,ES01023,PT,0
2022,Y10T14,F,ES20026,PT,0
2013,Y10T14,F,ES48015,PT,0
2018,Y10T14,F,ES48015,PT,0
2021,Y10T14,F,ES20026,PT,0
2013,Y10T14,F,ES20026,PT,0
2022,Y10T14,F,ES01001,PT,0
2018,Y10T14,F,ES20026,PT,0
2010,Y10T14,F,ES01023,PT,0
2014,Y10T14,F,ES01006,PT,0
2022,Y10T14,F,ES01051,PT,0
2015,Y10T14,F,ES01051,PT,0
2021,Y10T14,F,ES48014,PT,0
2016,Y10T14,F,ES48014,PT,0
2014,Y10T14,F,ES48014,PT,0
2010,Y10T14,F,ES48014,PT,0
2018,Y10T14,F,ES48014,PT,0
2013,Y10T14,F,ES48014,PT,0
2015,Y10T14,F,ES48014,PT,0
2020,Y10T14,F,ES48014,PT,0
2019,Y10T14,F,ES20025,PT,0
2016,Y10T14,F,ES01023,PT,0
2021,Y10T14,F,ES01051,PT,0
2022,Y10T14,F,ES20050,PT,0
2016,Y10T14,F,ES48064,PT,0
2019,Y10T14,F,ES01011,PT,0
2021,Y10T14,F,ES01023,PT,0
2021,Y10T14,F,ES48013,PT,0
2019,Y10T14,F,ES48013,PT,0
2014,Y10T14,F,ES48013,PT,0
2021,Y10T14,F,ES20025,PT,0
2020,Y10T14,F,ES48013,PT,0
2022,Y10T14,F,ES20025,PT,0
2018,Y10T14,F,ES48013,PT,0
2022,Y10T14,F,ES48013,PT,0
2019,Y10T14,F,ES01051,PT,0
2016,Y10T14,F,ES20025,PT,0
2013,Y10T14,F,ES48013,PT,0
2014,Y10T14,F,ES20025,PT,0
2013,Y10T14,F,ES20025,PT,0
2015,Y10T14,F,ES20025,PT,0
2020,Y10T14,F,ES20025,PT,0
2016,Y10T14,F,ES01051,PT,0
2014,Y10T14,F,ES01051,PT,0
2022,Y10T14,F,ES01006,PT,0
2010,Y10T14,F,ES01051,PT,0
2018,Y10T14,F,ES20025,PT,0
2019,Y10T14,F,ES48012,PT,0
2016,Y10T14,F,ES48012,PT,0
2015,Y10T14,F,ES01023,PT,0
2020,Y10T14,F,ES01051,PT,0
2010,Y10T14,F,ES20025,PT,0
2014,Y10T14,F,ES48012,PT,0
2022,Y10T14,F,ES48012,PT,0
2018,Y10T14,F,ES48012,PT,0
2013,Y10T14,F,ES48012,PT,0
2020,Y10T14,F,ES48012,PT,0
2015,Y10T14,F,ES48012,PT,0
2016,Y10T14,F,ES0105,PT,0
2019,Y10T14,F,ES20051,PT,0
2019,Y10T14,F,ES48906,PT,0
2013,Y10T14,F,ES48065,PT,0
2013,Y10T14,F,ES01033,PT,0
2019,Y10T14,F,ES01901,PT,0
2013,Y10T14,F,ES01001,PT,0
2018,Y10T14,F,ES48011,PT,0
2019,Y10T14,F,ES20024,PT,0
2016,Y10T14,F,ES20024,PT,0
2014,Y10T14,F,ES20024,PT,0
2018,Y10T14,F,ES20024,PT,0
2019,Y10T14,F,ES48011,PT,0
2021,Y10T14,F,ES48011,PT,0
2016,Y10T14,F,ES48011,PT,0
2022,Y10T14,F,ES20024,PT,0
2014,Y10T14,F,ES48011,PT,0
2020,Y10T14,F,ES48011,PT,0
2015,Y10T14,F,ES48011,PT,0
2022,Y10T14,F,ES48011,PT,0
2013,Y10T14,F,ES48011,PT,0
2015,Y10T14,F,ES0105,PT,0
2010,Y10T14,F,ES20024,PT,0
2022,Y10T14,F,ES01022,PT,0
2015,Y10T14,F,ES20024,PT,0
2021,Y10T14,F,ES48010,PT,0
2019,Y10T14,F,ES48010,PT,0
2014,Y10T14,F,ES48010,PT,0
2010,Y10T14,F,ES48010,PT,0
2020,Y10T14,F,ES20024,PT,0
2022,Y10T14,F,ES48010,PT,0
2013,Y10T14,F,ES48010,PT,0
2015,Y10T14,F,ES48010,PT,0
2020,Y10T14,F,ES48010,PT,0
2015,Y10T14,F,ES20051,PT,0
2013,Y10T14,F,ES48066,PT,0
2014,Y10T14,F,ES4801,PT,0
2016,Y10T14,F,ES48066,PT,0
