Year,Series,Sexo,Renta,Territorio,Comarca,Municipio,Units,GeoCode,Value
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,26428
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,29362
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,30159
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,26319
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,31038
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,31726
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,30742
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,34801
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20057,EUR,ES20057,31673
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,21842
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,24823
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,23972
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,24777
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,28361
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,22730
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,23636
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,26753
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,26917
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,25775
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20056,EUR,ES20056,26578
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,22527
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,23133
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,23013
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,23110
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,23598
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,23709
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,25755
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,23510
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,25041
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,24395
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48067,EUR,ES48067,25979
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,27885
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,21390
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,25979
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,28935
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,26556
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,22910
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,24901
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,24401
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,26774
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,21228
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48909,EUR,ES48909,23915
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,15838
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,13723
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,11744
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,16024
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,11732
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,14957
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,11932
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,14027
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,11063
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,13205
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES01041,EUR,ES01041,10784
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,23736
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,28310
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,24630
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,24402
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,24165
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,25625
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,23819
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,24756
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,26448
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,30535
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20063,EUR,ES20063,27344
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,21880
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,24721
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,23431
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,21632
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,23839
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,22635
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,25177
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,21404
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,21195
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,24638
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES01042,EUR,ES01042,23672
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,29682
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,28949
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,30176
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,30038
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,28321
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,28855
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,32326
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,32451
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,33286
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,32420
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20058,EUR,ES20058,33603
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,20046
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,22760
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,20415
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,23477
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,20675
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,24753
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,20170
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,30655
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,19363
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,21683
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48073,EUR,ES48073,22898
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,29084
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,31761
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,31827
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,27342
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,31033
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,28223
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,26468
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,26631
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,31455
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,28050
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20059,EUR,ES20059,30860
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,28328
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,29278
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,27412
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,26418
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,27117
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,26676
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,26500
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,29401
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,28562
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,30825
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20076,EUR,ES20076,26700
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,25321
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,28688
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,32483
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,27402
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,27569
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,27385
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,27778
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,27930
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,34208
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,27157
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20905,EUR,ES20905,24982
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,26384
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,23312
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,26278
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,28301
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,25722
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,26363
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,25151
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,28024
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,23047
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,24573
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20060,EUR,ES20060,24447
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,29529
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,26584
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,30082
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,25044
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,26886
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,29695
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,29457
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,27640
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,26216
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,24788
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20061,EUR,ES20061,25060
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,31248
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,29787
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,30517
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,30336
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,32098
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,30672
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,31457
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,30311
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,32529
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,29907
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20062,EUR,ES20062,33339
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,25267
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,24839
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,25314
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,25502
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,26349
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,25251
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,24735
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,26122
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,27105
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,24929
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48075,EUR,ES48075,25470
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,20939
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,22319
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,20557
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,22231
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,22720
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,21714
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,21282
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,21156
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,22995
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,23727
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48083,EUR,ES48083,24010
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,23106
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,23005
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,23391
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,22256
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,25863
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,24305
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,24732
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,26761
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,23031
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,24648
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48072,EUR,ES48072,25880
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,20604
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,20923
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,20005
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,18043
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,20045
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,21278
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,19033
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,20872
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,21993
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,18727
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES01043,EUR,ES01043,19858
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,22257
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,21740
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,22905
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,20658
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,19380
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,21183
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,19516
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,20401
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,20288
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,20342
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20064,EUR,ES20064,20308
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,28701
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,25658
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,26801
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,26334
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,25371
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,25381
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,26058
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,29343
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,25644
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,26447
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES01044,EUR,ES01044,28076
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,26949
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,28110
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,27880
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,27028
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,29444
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,27258
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,26174
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,27291
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,28180
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,29470
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48077,EUR,ES48077,31686
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,25484
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,22455
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,23431
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,24495
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,22790
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,23344
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,23129
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,22498
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,22697
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,24879
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48078,EUR,ES48078,23941
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,22637
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,25552
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,26769
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,25081
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,25076
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,21791
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,23515
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,24151
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,24611
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,23911
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES01047,EUR,ES01047,22512
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,20470
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,18511
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,22773
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,16191
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,19802
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,15899
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,17716
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,18163
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,16779
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,19639
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES01052,EUR,ES01052,20052
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,24359
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,27029
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,21165
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,23165
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,22091
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,22465
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,24211
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,24974
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,21131
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,22238
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES01053,EUR,ES01053,23695
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,21963
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,24859
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,24170
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,23176
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,21550
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,22309
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,21979
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,21567
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,22015
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,24177
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48082,EUR,ES48082,23589
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,33778
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,29259
2015,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,28757
2020,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,36544
2019,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,32633
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,31351
2013,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,27495
2011,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,27384
2014,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,27818
2009,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,28995
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES20070,EUR,ES20070,33880
2017,EU_INCOME_AVG,M,INCOME_TOT,,,ES48084,EUR,ES48084,20164
2018,EU_INCOME_AVG,M,INCOME_TOT,,,ES48084,EUR,ES48084,20633
2021,EU_INCOME_AVG,M,INCOME_TOT,,,ES48084,EUR,ES48084,21564
2016,EU_INCOME_AVG,M,INCOME_TOT,,,ES48084,EUR,ES48084,19667
