Year,Edad,Educacion,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,Y_GE10,NIVI_0,,,ES20903,PT,ES20903,24.5
2013,Y_GE10,NIVI_0,,,ES20903,PT,ES20903,31.2
2018,Y_GE10,NIVI_0,,,ES20903,PT,ES20903,26.2
2021,Y_GE10,NIVI_0,,,ES20903,PT,ES20903,22.8
2014,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,40.6
2013,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,42.4
2021,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,34.3
2018,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,38.7
2015,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,40.8
2010,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,45.9
2020,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,34.9
2016,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,40.5
2019,Y_GE10,NIVI_0,,,ES20015,PT,ES20015,36.7
2019,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,40.9
2014,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,44.5
2010,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,46.8
2015,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,44.7
2018,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,41.4
2013,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,45.2
2020,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,40.5
2016,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,44.2
2021,Y_GE10,NIVI_0,,,ES48091,PT,ES48091,39.3
2020,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,34
2013,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,39.9
2019,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,33.9
2018,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,36.2
2016,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,36.7
2021,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,32.9
2010,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,40.8
2014,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,38.1
2015,Y_GE10,NIVI_0,,,ES48070,PT,ES48070,37.7
2020,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,29.8
2014,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,34.9
2010,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,37.5
2013,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,35.4
2015,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,34.3
2016,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,33.9
2021,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,29.1
2019,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,31.2
2018,Y_GE10,NIVI_0,,,ES01010,PT,ES01010,32.3
2020,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,35.7
2010,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,44.2
2015,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,40.6
2016,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,39.8
2019,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,36.6
2013,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,41.8
2021,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,34.8
2018,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,37.6
2014,Y_GE10,NIVI_0,,,ES20017,PT,ES20017,41.6
2010,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,44.5
2020,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,36.6
2018,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,38.3
2015,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,41.5
2014,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,42.2
2016,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,40.5
2013,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,42.8
2021,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,35.7
2019,Y_GE10,NIVI_0,,,ES20018,PT,ES20018,37.2
2015,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,25.4
2018,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,24.1
2021,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,20.7
2019,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,23.2
2013,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,25.4
2016,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,24.9
2020,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,22.4
2014,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,25
2010,Y_GE10,NIVI_0,,,ES48012,PT,ES48012,26.3
2020,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,36.6
2018,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,37.2
2014,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,46.2
2010,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,56.3
2013,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,48.6
2021,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,34.1
2019,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,36.9
2016,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,43.1
2015,Y_GE10,NIVI_0,,,ES20904,PT,ES20904,42.5
2016,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,40.6
2020,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,36.2
2013,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,42.1
2015,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,41.1
2018,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,38.1
2021,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,35.3
2019,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,37.1
2014,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,41.8
2010,Y_GE10,NIVI_0,,,ES48090,PT,ES48090,44.9
2021,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,44.7
2010,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,60.1
2014,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,54.7
2013,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,56.3
2018,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,48.5
2020,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,46.7
2019,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,48
2015,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,54.7
2016,Y_GE10,NIVI_0,,,ES01011,PT,ES01011,54.7
2020,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,34.9
2014,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,39.6
2016,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,38.8
2013,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,39.9
2015,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,39.2
2021,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,34.3
2019,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,35.6
2018,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,37.1
2010,Y_GE10,NIVI_0,,,ES48013,PT,ES48013,41.3
2013,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,23.8
2021,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,19.2
2018,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,21
2016,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,22
2014,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,23.3
2019,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,20.2
2020,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,19.3
2010,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,24.2
2015,Y_GE10,NIVI_0,,,ES48014,PT,ES48014,23.7
2018,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,28.9
2014,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,33.2
2021,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,28
2013,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,34.2
2010,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,38.5
2015,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,32.9
2016,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,33
2019,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,29.1
2020,Y_GE10,NIVI_0,,,ES01013,PT,ES01013,29.9
2019,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,36.8
2018,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,38
2016,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,39.6
2020,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,36.2
2013,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,40.9
2015,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,40.2
2021,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,35.5
2010,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,41.4
2014,Y_GE10,NIVI_0,,,ES48015,PT,ES48015,40.6
2010,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,38.4
2020,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,33
2013,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,37.2
2021,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,32.1
2016,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,35.9
2015,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,36.5
2019,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,33.4
2018,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,34.6
2014,Y_GE10,NIVI_0,,,ES20019,PT,ES20019,36.8
2010,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,44.5
2016,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,37.5
2019,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,35
2013,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,40.3
2014,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,39.5
2015,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,38.2
2021,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,33.5
2018,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,37.6
2020,Y_GE10,NIVI_0,,,ES48092,PT,ES48092,34.1
2015,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,44.6
2019,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,49.1
2020,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,42.7
2018,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,45.6
2013,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,52.1
2014,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,45.2
2010,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,46.6
2016,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,42.5
2021,Y_GE10,NIVI_0,,,ES20020,PT,ES20020,44.8
2013,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,48.4
2018,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,41.5
2015,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,48.2
2014,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,44.8
2010,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,43.8
2016,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,45.6
2019,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,43.2
2020,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,41.4
2021,Y_GE10,NIVI_0,,,ES20021,PT,ES20021,40.2
2014,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,24.1
2013,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,24.4
2019,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,21.4
2021,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,20.5
2018,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,22.1
2020,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,20.6
2010,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,25.3
2016,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,23.8
2015,Y_GE10,NIVI_0,,,ES48016,PT,ES48016,23.8
2013,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,41.8
2018,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,39.1
2014,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,41.4
2020,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,37.4
2015,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,43.4
2019,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,38.4
2021,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,37.5
2010,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,48
2016,Y_GE10,NIVI_0,,,ES01014,PT,ES01014,41.3
2013,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,35.6
2010,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,36.6
2014,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,35.5
2015,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,35.9
2019,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,34.6
2021,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,32.8
2016,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,35.7
2020,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,32.3
2018,Y_GE10,NIVI_0,,,ES20022,PT,ES20022,35.3
2016,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,32.1
2013,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,33.4
2015,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,32.4
2019,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,29.4
2010,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,34.9
2020,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,28.6
2014,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,33
2021,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,27.9
2018,Y_GE10,NIVI_0,,,ES20074,PT,ES20074,30.3
2021,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,34.4
2019,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,36.1
2015,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,39.5
2018,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,37.1
2020,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,35.4
2014,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,39.9
2010,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,42.3
2013,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,40.5
2016,Y_GE10,NIVI_0,,,ES48017,PT,ES48017,38.9
2018,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,44.8
2019,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,43.8
2010,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,55.5
2015,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,46.3
2021,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,36
2016,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,47.6
2013,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,49.3
2014,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,47.5
2020,Y_GE10,NIVI_0,,,ES01016,PT,ES01016,40.8
2021,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,35.9
2016,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,42.2
2014,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,42.6
2018,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,41.1
2015,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,42.8
2020,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,37.9
2013,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,42.2
2010,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,47.8
2019,Y_GE10,NIVI_0,,,ES48018,PT,ES48018,39
2013,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,42.4
2010,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,44.2
2020,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,37.3
2021,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,36.5
2015,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,41.7
2018,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,39.7
2014,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,42.6
2016,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,41.6
2019,Y_GE10,NIVI_0,,,ES48019,PT,ES48019,38.1
2013,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,47
2020,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,40.1
2019,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,41
2010,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,50.4
2015,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,45.1
2014,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,46.3
2021,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,39.9
2018,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,42
2016,Y_GE10,NIVI_0,,,ES20023,PT,ES20023,45.4
2018,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,38.4
2019,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,35.9
2010,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,43.9
2014,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,40.8
2021,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,34.3
2013,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,42.2
2015,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,39
2020,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,34.1
2016,Y_GE10,NIVI_0,,,ES20024,PT,ES20024,39.3
2016,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,30.3
2019,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,27.6
2010,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,32.9
2020,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,27
2018,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,28.8
2013,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,31.7
2021,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,26.3
2015,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,30.8
2014,Y_GE10,NIVI_0,,,ES48020,PT,ES48020,31.2
2018,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,32.6
2020,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,31.9
2013,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,36.6
2010,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,37.2
2016,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,34.1
2014,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,36.1
2021,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,30.9
2015,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,35.8
2019,Y_GE10,NIVI_0,,,ES48021,PT,ES48021,32.7
2019,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,42.3
2010,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,51.8
2020,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,40.7
2013,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,49.7
2021,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,38.4
2014,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,49.2
2018,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,43.5
2016,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,46.8
2015,Y_GE10,NIVI_0,,,ES01017,PT,ES01017,47.1
2010,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,36.3
2021,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,28.6
2018,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,30.9
2019,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,30
2016,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,32.3
2013,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,34.8
2014,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,34.2
2020,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,29.7
2015,Y_GE10,NIVI_0,,,ES20029,PT,ES20029,33.1
2014,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,37.6
2015,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,36.9
2021,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,31
2010,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,42.2
2018,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,33.4
2020,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,31.7
2013,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,38.7
2016,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,35.9
2019,Y_GE10,NIVI_0,,,ES48901,PT,ES48901,31.9
2018,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,28.8
2013,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,33.8
2015,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,32.6
2014,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,32.9
2010,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,38.7
2019,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,27.6
2016,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,31
2020,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,27
2021,Y_GE10,NIVI_0,,,ES48026,PT,ES48026,25.7
2019,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,23.5
2015,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,26.2
2020,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,23.1
2010,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,29.1
2016,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,25.7
2014,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,26.6
2021,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,22.4
2018,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,24.4
2013,Y_GE10,NIVI_0,,,ES20069,PT,ES20069,27.1
2014,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,32.4
2013,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,32.8
2019,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,28.3
2016,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,31
2021,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,26.7
2010,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,34.6
2020,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,27.4
2015,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,31.6
2018,Y_GE10,NIVI_0,,,ES48027,PT,ES48027,29.6
2010,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,36.3
2014,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,36.4
2013,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,37.3
2019,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,30.6
2020,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,30.7
2016,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,34.7
2015,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,36.1
2021,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,30.3
2018,Y_GE10,NIVI_0,,,ES48028,PT,ES48028,32.5
2016,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,37.1
2013,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,38.7
2014,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,38.1
2020,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,33.1
2021,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,32.3
2015,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,37.5
2010,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,40
2018,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,35.3
2019,Y_GE10,NIVI_0,,,ES20030,PT,ES20030,33.9
2010,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,39.1
2021,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,30.7
2019,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,32.3
2014,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,35.9
2016,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,34.8
2015,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,35.9
2020,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,33.4
2013,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,37.1
2018,Y_GE10,NIVI_0,,,ES48031,PT,ES48031,33.9
2016,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,26.2
2014,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,26.2
2010,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,30.4
2021,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,22.2
2019,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,24.3
2020,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,23.1
2018,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,23.4
2013,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,26.4
2015,Y_GE10,NIVI_0,,,ES01021,PT,ES01021,25.5
2016,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,44.6
2014,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,45.8
2021,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,39.7
2019,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,40.4
2020,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,39.7
2018,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,41.9
2015,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,44.8
2010,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,47.6
2013,Y_GE10,NIVI_0,,,ES01022,PT,ES01022,46.4
2018,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,42.2
2014,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,47.5
2020,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,38.1
2021,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,37.2
2010,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,51
2019,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,38.1
2015,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,44.7
2013,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,48.2
2016,Y_GE10,NIVI_0,,,ES20031,PT,ES20031,43.2
2013,Y_GE10,NIVI_0,,,ES20033,PT,ES20033,36.9
2018,Y_GE10,NIVI_0,,,ES20033,PT,ES20033,31.4
2019,Y_GE10,NIVI_0,,,ES20033,PT,ES20033,30.2
2020,Y_GE10,NIVI_0,,,ES20033,PT,ES20033,29.7
2015,Y_GE10,NIVI_0,,,ES20033,PT,ES20033,35.2
2021,Y_GE10,NIVI_0,,,ES20033,PT,ES20033,28.5
2010,Y_GE10,NIVI_0,,,ES20033,PT,ES20033,41
