NÚM OBJETIVO,NOMBRE OBJETIVO,NÚM META,NOMBRE META,NÚM INDICADOR,NOMBRE INDICADOR NNUU,INDICADOR DISPONIBLE,SERIE,NOMBRE SERIE,REPORTING_STATUS,BOOLEANO,GOLDILOCK,INDICADOR NO ESTADÍSTICO,TIPO GRÁFICO,MAPA,INDICADORES RELACIONADOS,DESAGREGACIÓN SEXO,DESAGREGACIÓN TH,DESAGREGACIÓN MUNICIPIO,AÑO INICIAL,PERIODICIDAD,TEXTO OCECA,DIRECCIÓN DESEADA,PROGRESO AUTOMÁTICO,AÑO BASE PROGRESO,ÚLTIMO AÑO,ÚLTIMO DATO,TARGET,LIMIT,SCORE,FECHA ÚLTIMA ACTUALIZACIÓN DATOS
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.2,"De aquí a 2030, poner fin a las muertes evitables de recién nacidos/as y de niños/as menores de 5 años, logrando que todos los países intenten reducir la mortalidad neonatal al menos a 12 por cada 1.000 nacidos vivos y la mortalidad de los niños menores de 5 años al menos a 25 por cada 1.000 nacidos vivos",3.2.1,Tasa de mortalidad de niños/as menores de 5 años,Tasa de mortalidad de niños/as menores de 5 años,,,complete,no,no,no,line,no,,si,si,no,2010,Anual,si,descenso,si,2015,2024,2.3,25,0,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.2,"De aquí a 2030, poner fin a las muertes evitables de recién nacidos/as y de niños/as menores de 5 años, logrando que todos los países intenten reducir la mortalidad neonatal al menos a 12 por cada 1.000 nacidos vivos y la mortalidad de los niños menores de 5 años al menos a 25 por cada 1.000 nacidos vivos",3.2.2,Tasa de mortalidad neonatal,Tasa de mortalidad neonatal,,,complete,no,no,no,line,no,,si,si,no,2010,Anual,si,descenso,si,2015,2024,1.2,12,0,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.3,"De aquí a 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles",3.3.1,"Número de nuevas infecciones por el VIH por cada 1.000 habitantes no infectados/as, desglosado por sexo, edad y poblaciones clave","Número de infecciones por el VIH por cada 1.000 habitantes, desglosado por sexo",SH_HIV_INCD,Número de nuevas infecciones por el VIH por cada 1.000 habitantes ,complete,no,no,no,line,no,,si,no,no,2010,Anual,si,descenso,si,2015,2024,0.06,1,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.3,"De aquí a 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles",3.3.2,Incidencia de la tuberculosis por cada 100.000 habitantes,Incidencia de la tuberculosis por cada 100.000 habitantes,SH_TBS_INCD,Incidencia de la tuberculosis por cada 100.000 habitantes,complete,no,no,no,line,no,,si,no,no,2012,Anual,si,descenso,si,2015,2024,10.7,2.4,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.3,"De aquí a 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles",3.3.3,Incidencia de la malaria por cada 1.000 habitantes,Incidencia de la malaria por cada 1.000 habitantes,SH_STA_MALR,Incidencia de la malaria por cada 1.000 habitantes,complete,no,no,no,line,no,,si,no,no,2010,Anual,si,descenso,si,2015,2024,0.0,1,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.3,"De aquí a 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles",3.3.4,Incidencia de la hepatitis B por cada 100.000 habitantes,Incidencia de la hepatitis B por cada 100.000 habitantes,,,complete,no,no,no,line,no,,si,no,no,2010,Anual,si,descenso,si,2015,2024,0.5,0.1,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.3,"De aquí a 2030, poner fin a las epidemias del SIDA, la tuberculosis, la malaria y las enfermedades tropicales desatendidas y combatir la hepatitis, las enfermedades transmitidas por el agua y otras enfermedades transmisibles",3.3.5,Número de personas que requieren intervenciones contra enfermedades tropicales desatendidas,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.4,"De aquí a 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante su prevención y tratamiento, y promover la salud mental y el bienestar",3.4.1,"Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas","Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",SH_DTH_NCOM,Tasa de mortalidad prematura (entre 30 y 70 años),complete,no,no,no,line,si,,si,si,si,2010,Anual,si,descenso,si,2015,2020,8.0,6.4,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.4,"De aquí a 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante su prevención y tratamiento, y promover la salud mental y el bienestar",3.4.1,"Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas","Tasa de mortalidad atribuida a las enfermedades cardiovasculares, el cáncer, la diabetes o las enfermedades respiratorias crónicas",EU_SH_DTH_NCOM,Tasa de mortalidad por 100.000 habitantes,complete,no,no,no,line,si,,si,si,si,2010,Anual,si,descenso,si,2015,2024,618.6,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.4,"De aquí a 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante su prevención y tratamiento, y promover la salud mental y el bienestar",3.4.2,Tasa de mortalidad por suicidio,Tasa de mortalidad por suicidio,,,complete,no,no,no,line,no,,si,si,no,2010,Anual,si,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.4,"De aquí a 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante su prevención y tratamiento, y promover la salud mental y el bienestar",3.4.E1,,Tasa de participación en los programas de cribado poblacional de cáncer (Indicador Gobierno Vasco),EU_CNCR_CCR,Cáncer colorrectal,complete,no,no,no,line,no,,si,no,no,2012,Anual,no,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.4,"De aquí a 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante su prevención y tratamiento, y promover la salud mental y el bienestar",3.4.E1,,Tasa de participación en los programas de cribado poblacional de cáncer (Indicador Gobierno Vasco),EU_CNCR_BCI,Cáncer de mama,complete,no,no,no,line,no,,si,no,no,2012,Anual,no,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.4,"De aquí a 2030, reducir en un tercio la mortalidad prematura por enfermedades no transmisibles mediante su prevención y tratamiento, y promover la salud mental y el bienestar",3.4.E2,,Esperanza de vida al nacer (Indicador Gobierno Vasco),EU_LE_Y0,Esperanza de vida al nacer,complete,no,no,no,line,no,,si,si,no,2010,Anual,no,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.5,"Fortalecer la prevención y el tratamiento del abuso de sustancias adictivas, incluido el uso indebido de estupefacientes y el consumo nocivo de alcohol",3.5.1,Cobertura de los tratamientos (farmacológicos y psicosociales y servicios de rehabilitación y postratamiento) de trastornos por abuso de sustancias adictivas,Número de admisiones a tratamiento por abuso o dependencia de alcohol y drogas ilegales por cada 100.000 habitantes,,,complete,no,no,no,line,no,,si,no,no,2010,Anual,si,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.5,"Fortalecer la prevención y el tratamiento del abuso de sustancias adictivas, incluido el uso indebido de estupefacientes y el consumo nocivo de alcohol",3.5.2,Consumo de alcohol per cápita (a partir de los 15 años de edad) durante un año civil en litros de alcohol puro,Consumo anual de alcohol en litros de alcohol puro por persona de 15 y más años,SH_ALC_CONSPT,Consumo de alcohol per cápita (a partir de los 15 años de edad) durante un año civil ,complete,no,no,no,line,no,,no,no,no,2015,Anual,si,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.6,"De aquí a 2020, reducir a la mitad el número de muertes y lesiones causadas por accidentes de tráfico en el mundo",3.6.1,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,Tasa de mortalidad por lesiones debidas a accidentes de tráfico,,,complete,no,no,no,line,no,,si,si,no,2010,Anual,si,descenso,si,2015,2024,2.8,1.75,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.7,"De aquí a 2030, garantizar el acceso universal a los servicios de salud sexual y reproductiva, incluidos los de planificación familiar, información y educación, y la integración de la salud reproductiva en las estrategias y los programas nacionales",3.7.1,Proporción de mujeres en edad de procrear (entre 15 y 49 años) que cubren sus necesidades de planificación familiar con métodos modernos,Proporción de mujeres en edad de procrear (entre 18 y 49 años) que cubren sus necesidades de planificación familiar con métodos modernos,,,complete,no,no,no,bar,no,,no,no,no,2018,Irregular / Aperiódica,si,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.7,"De aquí a 2030, garantizar el acceso universal a los servicios de salud sexual y reproductiva, incluidos los de planificación familiar, información y educación, y la integración de la salud reproductiva en las estrategias y los programas nacionales",3.7.2,Tasa de fecundidad de las adolescentes (entre 10 y 14 años y entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,Tasa de fecundidad de las adolescentes (entre 10 y 14 años y entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad,,,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.8,"Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios de salud esenciales de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos",3.8.1,Cobertura de los servicios de salud esenciales,Proporción de personas de 16 y más años con necesidad insatisfecha de atención médica,,,complete,no,no,no,line,no,,si,no,no,2010,Anual,si,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.8,"Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios de salud esenciales de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos",3.8.2,Proporción de la población con grandes gastos sanitarios por hogar como porcentaje del total de gastos o ingresos de los hogares,"Etxeko osasun-gastu handiak dituen biztanleriaren proportzioa, etxeko gastu osoaren ehuneko gisa ",,,complete,no,no,no,line,no,,no,no,no,2010,Anual,si,,no,,,,,,,
3,Garantizar una vida sana y promover el bienestar de todos a todas las edades,3.9,"De aquí a 2030, reducir considerablemente el número de muertes y enfermedades causadas por productos químicos peligrosos y por la polución y contaminación del aire, el agua y el suelo",3.9.1,Tasa de mortalidad atribuida a la contaminación de los hogares y del aire ambiente,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
